pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes
15-30,2-0,0-0,,736292,,,,,12,Ad,Rudy Quan,Far,,,,,,,,,,-174,-519,Crosscourt,Backhand,,,,,,,,,,60,325,,,,,,,,,,,,,,,,,,,,
15-30,2-0,0-0,,737661,,,,,13,Ad,Rudy Quan,Far,,,,,,,,,,82,500,Crosscourt,Backhand,,,,,,,,,,-110,-339,,,,,,,,,,,,,,,,,,,,
15-30,2-0,0-0,,738859,1,740971,,,14,Ad,Rudy Quan,Far,,,,,,,,,,-164,-503,Down the Line,Backhand,,,,,,,,,,-12,-9,,,,1,,,,,,,,,,,,,,,,
30-30,2-0,0-0,1,770919,,,,,1,Deuce,Rudy Quan,Far,1,Body,74,-218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,2-0,0-0,,773354,1,,,,2,Deuce,Rudy Quan,Far,,,,,,,,,,186,-532,Down the Line,Forehand,,,,,,,,,,55,434,,,,,1,,,,,,,,,,,,,,,
40-30,2-0,0-0,1,796121,,,,,1,Ad,Rudy Quan,Far,1,Wide,-110,-186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-30,2-0,0-0,,798742,1,,,,2,Ad,Rudy Quan,Far,,,,,,,,,,-190,-521,Crosscourt,Backhand,,,,,,,,,,47,405,,,,,1,,,,,,,,,,,,,,,
0-0,3-0,0-0,1,921154,1,934641,,,1,Deuce,Aristotelis Thanos,Far,0,T,49,-313,0,T,17,-257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,3-0,0-0,1,956557,,,,,1,Ad,Aristotelis Thanos,Far,0,T,-42,-265,1,Body,-71,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,3-0,0-0,,972366,,,,,2,Ad,Aristotelis Thanos,Far,,,,,,,,,,-164,-498,Crosscourt,Backhand,,,,,,,,,,49,175,,,,,,,,,,,,,,,,,,,,
0-15,3-0,0-0,,973016,1,973730,,,3,Ad,Aristotelis Thanos,Far,,,,,,,,,,121,437,Crosscourt,Backhand,,,,,,,,,,-52,4,,,,1,,,,,,,,,,,,,,,,
0-30,3-0,0-0,1,997094,,,,,1,Deuce,Aristotelis Thanos,Far,1,T,6,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-30,3-0,0-0,,1001358,,,,,2,Deuce,Aristotelis Thanos,Far,,,,,,,,,,43,-554,Crosscourt,Backhand,,,,,,,,,,-84,278,,,,,,,,,,,,,,,,,,,,
0-30,3-0,0-0,,1003105,,,,,3,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-202,520,Crosscourt,Forehand,,,,,,,,,,126,-284,,,,,,,,,,,,,,,,,,,,
0-30,3-0,0-0,,1003106,1,1004843,,,4,Deuce,Aristotelis Thanos,Far,,,,,,,,,,233,-520,Down the Line,Forehand,,,,,,,,,,286,-159,,1,,1,,,,,,,,,,,,,,,,
15-30,3-0,0-0,1,1026911,,,,,1,Ad,Aristotelis Thanos,Far,1,T,-39,-204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,3-0,0-0,,1032096,1,,,,2,Ad,Aristotelis Thanos,Far,,,,,,,,,,-111,-528,Crosscourt,Forehand,,,,,,,,,,46,404,,,,1,,,,,,,,,,,,,,,,
30-30,3-0,0-0,1,1053015,,,,,1,Deuce,Aristotelis Thanos,Far,1,Wide,110,-153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,3-0,0-0,,1056676,1,1059202,,,2,Deuce,Aristotelis Thanos,Far,,,,,,,,,,307,-448,Crosscourt,Forehand,,,,,,,,,,-90,500,,,,,1,,,,,,,,,,,,,,,
30-40,3-0,0-0,1,1076415,,,,1,1,Ad,Aristotelis Thanos,Far,1,Body,-100,-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,3-0,0-0,,1079649,,,,,2,Ad,Aristotelis Thanos,Far,,,,,,,,,,-255,-522,Down the Line,Backhand,,,,,,,,,,-130,233,,,,,,,,,,,,,,,,,,,,
30-40,3-0,0-0,,1082352,,,,,3,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-103,466,Crosscourt,Forehand,,,,,,,,,,121,-260,,,,,,,,,,,,,,,,,,,,
30-40,3-0,0-0,,1082981,1,1085548,,,4,Deuce,Aristotelis Thanos,Far,,,,,,,,,,275,-597,Down the Line,Forehand,,,,,,,,,,179,422,,1,,,,,,,,,,,,,,,,,,
0-0,3-1,0-0,1,1105958,,,,,1,Deuce,Rudy Quan,Near,1,T,-42,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,3-1,0-0,,1108517,,,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-148,605,Down the Line,Forehand,,,,,,,,,,-92,-260,,,,,,,,,,,,,,,,,,,,
0-0,3-1,0-0,,1110512,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-66,-466,Crosscourt,Backhand,,,,,,,,,,46,249,,,,,,,,,,,,,,,,,,,,
0-0,3-1,0-0,,1111811,,,,,4,Ad,Rudy Quan,Near,,,,,,,,,,105,530,Crosscourt,Backhand,1,,,,,,,,,-68,-148,,,,,,,,,,,,,,,,,,,,
0-0,3-1,0-0,,1113479,1,1113489,,,5,Ad,Rudy Quan,Near,,,,,,,,,,-68,-320,Crosscourt,Backhand,,,,,,,,,,81,476,,,,,1,,,,,,,,,,,,,,,
0-15,3-1,0-0,1,1137738,,,,,1,Ad,Rudy Quan,Near,1,Body,57,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,3-1,0-0,,1140397,,,,,2,Ad,Rudy Quan,Near,,,,,,,,,,67,552,Crosscourt,Forehand,,,,,,,,,,-143,-172,,,,,,,,,,,,,,,,,,,,
0-15,3-1,0-0,,1141967,1,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-210,-493,Crosscourt,Backhand,,,,,,,,,,99,438,,,,,1,,,,,,,,,,,,,,,
0-30,3-1,0-0,1,1166032,,,,,1,Deuce,Rudy Quan,Near,1,T,-37,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-30,3-1,0-0,,1169931,,,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-92,536,Crosscourt,Backhand,,,,,,,,,,27,-262,,,,,,,,,,,,,,,,,,,,
0-30,3-1,0-0,,1170731,,,,,3,Deuce,Rudy Quan,Near,,,,,,,,,,11,-480,Crosscourt,Forehand,,,,,,,,,,-84,430,,,,,,,,,,,,,,,,,,,,
0-30,3-1,0-0,,1171928,,,,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-164,592,Down the Line,Forehand,,,,,,,,,,-13,-324,,,,,,,,,,,,,,,,,,,,
0-30,3-1,0-0,,1173552,1,1175546,,,5,Ad,Rudy Quan,Near,,,,,,,,,,-5,-482,Crosscourt,Forehand,,,,,,,,,,97,356,1,,,,,,,,,,,,,,,,,,,
15-30,3-1,0-0,1,1194656,,,,,1,Ad,Rudy Quan,Near,1,Body,78,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,3-1,0-0,,1198837,,,,,2,Ad,Rudy Quan,Near,,,,,,,,,,105,581,Down the Line,Backhand,,,,,,,,,,43,-270,,,,,,,,,,,,,,,,,,,,
15-30,3-1,0-0,,1199676,,,,,3,Deuce,Rudy Quan,Near,,,,,,,,,,1,-522,Crosscourt,Forehand,,,,,,,,,,-50,422,,,,,,,,,,,,,,,,,,,,
15-30,3-1,0-0,,1201088,,,,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-84,589,Crosscourt,Forehand,,,,,,,,,,51,-276,,,,,,,,,,,,,,,,,,,,
15-30,3-1,0-0,,1202469,1,1205770,,,5,Deuce,Rudy Quan,Near,,,,,,,,,,177,-557,Crosscourt,Forehand,,,,,,,,,,-119,476,,,,,1,,,,,,,,,,,,,,,
15-40,3-1,0-0,1,1221343,,,,1,1,Deuce,Rudy Quan,Near,1,T,-37,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1225406,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-37,-509,Crosscourt,Forehand,,,,,,,,,,59,276,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1225659,,,,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-130,586,Down the Line,Forehand,,,,,,,,,,-42,-350,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1226848,,,,,4,Ad,Rudy Quan,Near,,,,,,,,,,139,522,Crosscourt,Backhand,,,,,,,,,,-31,-270,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1228517,,,,,5,Ad,Rudy Quan,Near,,,,,,,,,,-154,-522,Crosscourt,Forehand,,,,,,,,,,25,289,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1229711,,,,,6,Ad,Rudy Quan,Near,,,,,,,,,,75,522,Crosscourt,Backhand,,,,,,,,,,-42,-260,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1231011,,,,,7,Ad,Rudy Quan,Near,,,,,,,,,,-92,-533,Crosscourt,Backhand,,,,,,,,,,30,185,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1233253,,,,,8,Ad,Rudy Quan,Near,,,,,,,,,,86,509,Crosscourt,Forehand,,,,,,,,,,-116,-276,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1234666,,,,,9,Ad,Rudy Quan,Near,,,,,,,,,,-252,-538,Down the Line,Backhand,,,,,,,,,,-55,356,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1235412,,,,,10,Deuce,Rudy Quan,Near,,,,,,,,,,-26,533,Down the Line,Forehand,,,,,,,,,,-50,-260,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1236567,,,,,12,Ad,Rudy Quan,Near,,,,,,,,,,-138,-544,Down the Line,Backhand,,,,,,,,,,-122,164,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1237042,,,,,11,Ad,Rudy Quan,Near,,,,,,,,,,-124,-541,Down the Line,Backhand,,,,,,,,,,-116,105,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1238353,,,,,13,Deuce,Rudy Quan,Near,,,,,,,,,,-87,234,Down the Line,Forehand,,,,,1,,,,,-103,-39,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1239974,,,,,11,Deuce,Rudy Quan,Near,,,,,,,,,,-39,541,Down the Line,Forehand,,,,1,,,,,,-84,-276,,,,,,,,,,,,,,,,,,,,
15-40,3-1,0-0,,1240194,1,1240985,,,14,Ad,Rudy Quan,Near,,,,,,,,,,-103,-61,Crosscourt,Backhand,,,,,,,,,,129,297,1,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,1,1275858,,,,1,1,Ad,Rudy Quan,Near,1,Body,91,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1279966,,,,,3,Ad,Rudy Quan,Near,,,,,,,,,,-148,-496,Crosscourt,Backhand,,,,,,,,,,38,289,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1280428,,,,,2,Ad,Rudy Quan,Near,,,,,,,,,,97,541,Crosscourt,Backhand,,,,,,,,,,-116,-326,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1281597,,,,,4,Ad,Rudy Quan,Near,,,,,,,,,,89,517,Crosscourt,Backhand,,,,,,,,,,-74,-292,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1283172,,,,,5,Ad,Rudy Quan,Near,,,,,,,,,,-138,-517,Crosscourt,Backhand,,,,,,,,,,54,377,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1284965,,,,,6,Ad,Rudy Quan,Near,,,,,,,,,,126,520,Crosscourt,Forehand,,,,,,,,,,-71,-308,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1286356,,,,,7,Ad,Rudy Quan,Near,,,,,,,,,,-135,-522,Crosscourt,Backhand,,,,,,,,,,57,358,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1287475,,,,,8,Ad,Rudy Quan,Near,,,,,,,,,,91,522,Crosscourt,Forehand,,,,,,,,,,-58,-270,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1288951,,,,,9,Ad,Rudy Quan,Near,,,,,,,,,,-132,-520,Crosscourt,Backhand,,,,,,,,,,41,353,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1290312,,,,,10,Ad,Rudy Quan,Near,,,,,,,,,,115,520,Crosscourt,Forehand,,,,,,,,,,-60,-300,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1291967,,,,,11,Ad,Rudy Quan,Near,,,,,,,,,,-114,-509,Crosscourt,Backhand,,,,,,,,,,59,230,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1293134,,,,,12,Ad,Rudy Quan,Near,,,,,,,,,,121,509,Down the Line,Backhand,,,,,,,,,,70,-270,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1294667,,,,,13,Deuce,Rudy Quan,Near,,,,,,,,,,38,-536,Down the Line,Forehand,,,,,,,,,,51,310,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1296676,,,,,14,Ad,Rudy Quan,Near,,,,,,,,,,46,520,Crosscourt,Backhand,,,,,,,,,,-37,-268,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1297575,,,,,15,Ad,Rudy Quan,Near,,,,,,,,,,-45,-522,Crosscourt,Backhand,,,,,,,,,,81,310,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1298754,,,,,16,Ad,Rudy Quan,Near,,,,,,,,,,134,538,Crosscourt,Backhand,,,,,,,,,,-79,-310,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1300843,,,,,17,Deuce,Rudy Quan,Near,,,,,,,,,,-79,402,Crosscourt,Forehand,,,,,,,,,,30,-212,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1302609,,,,,18,Deuce,Rudy Quan,Near,,,,,,,,,,70,-480,Crosscourt,Forehand,,,,,,,,,,-60,254,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1303370,,,,,19,Deuce,Rudy Quan,Near,,,,,,,,,,-116,544,Crosscourt,Forehand,,,,,,,,,,25,-281,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1305088,,,,,20,Deuce,Rudy Quan,Near,,,,,,,,,,57,-477,Down the Line,Forehand,,,,,,,,,,49,348,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1306384,,,,,21,Ad,Rudy Quan,Near,,,,,,,,,,78,568,Crosscourt,Backhand,,,,,,,,,,-47,-342,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1308104,,,,,22,Ad,Rudy Quan,Near,,,,,,,,,,-106,-480,Crosscourt,Forehand,,,,,,,,,,83,318,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1310548,,,,,23,Ad,Rudy Quan,Near,,,,,,,,,,155,517,Down the Line,Backhand,1,,,,,,,,,105,-289,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1310549,,,,,24,Deuce,Rudy Quan,Near,,,,,,,,,,78,-370,Crosscourt,Forehand,,,,,,,,,,-114,364,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1315264,,,,,25,Deuce,Rudy Quan,Near,,,,,,,,,,-188,533,Crosscourt,Forehand,,,,,,,,,1,25,-358,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1316190,,,,,26,Deuce,Rudy Quan,Near,,,,,,,,,,75,-541,Down the Line,Forehand,,,,,,,,,,57,262,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1317669,,,,,27,Ad,Rudy Quan,Near,,,,,,,,,,70,488,Crosscourt,Backhand,,,,,,,,,,-82,-254,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1318522,,,,,28,Ad,Rudy Quan,Near,,,,,,,,,,-138,-485,Crosscourt,Backhand,,,,,,,,,,134,369,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1319960,,,,,29,Ad,Rudy Quan,Near,,,,,,,,,,203,533,Crosscourt,Backhand,,,,,,,,,,-92,-438,,,,,,,,,,,,,,,,,,,,
30-40,3-1,0-0,,1321847,1,1321857,,,30,Ad,Rudy Quan,Near,,,,,,,,,,-111,-472,Crosscourt,Forehand,,,,,,,,,,51,-191,,,,1,,,,,,,,,,,,,,,,
0-0,3-2,0-0,1,1467733,,,,,1,Deuce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,3-2,0-0,,1482617,,,,,2,Ad,Aristotelis Thanos,Near,,,,,,,,,,41,566,Down the Line,Backhand,,,,,,,,,,57,-379,,,,,,,,,,,,,,,,,,,,
0-0,3-2,0-0,,1483791,1,1487911,,,3,Deuce,Aristotelis Thanos,Near,,,,,,,,,,38,-505,Down the Line,Forehand,,,,,,,,,,78,586,,,,,1,,,,,,,,,,,,,,,
0-15,3-2,0-0,1,1520159,,,,,1,Ad,Aristotelis Thanos,Near,1,Wide,118,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,3-2,0-0,,1522823,,,,,2,Ad,Aristotelis Thanos,Near,,,,,,,,,,206,526,Crosscourt,Backhand,1,,,,,,,,,-95,-66,,,,,,,,,,,,,,,,,,,,
0-15,3-2,0-0,,1524773,,,,,4,Ad,Aristotelis Thanos,Near,,,,,,,,,,145,511,Down the Line,Backhand,,,,,,,,,,118,-69,,,,,,,,,,,,,,,,,,,,
0-15,3-2,0-0,,1524909,,,,,3,Ad,Aristotelis Thanos,Near,,,,,,,,,,-79,-118,Crosscourt,Forehand,,1,,,,,,,,105,320,,,,,,,,,,,,,,,,,,,,
0-15,3-2,0-0,,1526709,1,1528212,,,5,Deuce,Aristotelis Thanos,Near,,,,,,,,,,105,-81,Crosscourt,Forehand,,,,,,,,,,-84,163,1,,,,,,,,,,,,,,,,,,,
15-15,3-2,0-0,1,1561177,,,,,1,Deuce,Aristotelis Thanos,Near,1,Wide,-127,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,3-2,0-0,,1564973,,,,,2,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-205,522,Crosscourt,Forehand,,,,,,,,,,33,-325,,,,,,,,,,,,,,,,,,,,
15-15,3-2,0-0,,1566522,,,,,3,Deuce,Aristotelis Thanos,Near,,,,,,,,,,145,-510,Down the Line,Forehand,,,,,,,,,,62,342,,,,,,,,,,,,,,,,,,,,
15-15,3-2,0-0,,1568075,,,,,4,Ad,Aristotelis Thanos,Near,,,,,,,,,,76,538,Crosscourt,Backhand,,,,,,,,,,-42,-317,,,,,,,,,,,,,,,,,,,,
15-15,3-2,0-0,,1569577,1,1571445,,,5,Ad,Aristotelis Thanos,Near,,,,,,,,,,-44,-532,Down the Line,Forehand,,,,,,,,,,-159,542,,,1,,1,,,,,,,,,,,,,,,
15-30,3-2,0-0,1,1602575,,,,,1,Ad,Aristotelis Thanos,Near,1,T,36,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,3-2,0-0,,1605259,,,,,2,Ad,Aristotelis Thanos,Near,,,,,,,,,,49,549,Crosscourt,Forehand,,,,,,,,,,-28,-283,,,,,,,,,,,,,,,,,,,,
15-30,3-2,0-0,,1606525,,,,,3,Ad,Aristotelis Thanos,Near,,,,,,,,,,-52,-348,Crosscourt,Forehand,,,,,1,,,,,129,136,,,,,,,,,,,,,,,,,,,,
15-30,3-2,0-0,,1608620,,,,,4,Ad,Aristotelis Thanos,Near,,,,,,,,,,118,130,Down the Line,Backhand,,,,,,,,,,105,-99,,,,,,,,,,,,,,,,,,,,
15-30,3-2,0-0,,1609238,,,,,5,Deuce,Aristotelis Thanos,Near,,,,,,,,,,105,-110,Down the Line,Forehand,,,,,,,,,,54,163,,,,,,,,,,,,,,,,,,,,
15-30,3-2,0-0,,1610013,1,1611163,,,6,Ad,Aristotelis Thanos,Near,,,,,,,,,,60,74,Down the Line,Forehand,,,,,,,,,,44,-155,1,,,,,,,,,,,,,,,,,,,
15-40,3-2,0-0,1,1636243,,,,1,1,Deuce,Aristotelis Thanos,Near,1,T,-31,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,3-2,0-0,,1639769,,,,,2,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-26,334,Down the Line,Forehand,,,,,,,,,,-100,-158,,,,,,,,,,,,,,,,,,,,
15-40,3-2,0-0,,1640957,,,,,3,Ad,Aristotelis Thanos,Near,,,,,,,,,,-71,-101,Down the Line,Backhand,1,,,,,,,,,-82,146,,,,,,,,,,,,,,,,,,,,
15-40,3-2,0-0,,1642058,1,1643272,,,4,Deuce,Aristotelis Thanos,Near,,,,,,,,,,-98,126,Crosscourt,Forehand,,,,,,,,,,68,-110,1,,,,,,,,,,,,,,,,,,,
0-0,4-2,0-0,1,1678372,,,,,1,Deuce,Rudy Quan,Far,1,Body,89,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,4-2,0-0,,1680647,,,,,2,Deuce,Rudy Quan,Far,,,,,,,,,,225,-522,Crosscourt,Forehand,,,,,,,,,,-26,354,,,,,,,,,,,,,,,,,,,,
0-0,4-2,0-0,,1682248,,,,,3,Deuce,Rudy Quan,Far,,,,,,,,,,-90,518,Down the Line,Forehand,,,,,,,,,,-7,-321,,,,,,,,,,,,,,,,,,,,
0-0,4-2,0-0,,1683656,,,,,4,Ad,Rudy Quan,Far,,,,,,,,,,-28,-525,Down the Line,Forehand,,,,,,,,,,-76,346,,,,,,,,,,,,,,,,,,,,
0-0,4-2,0-0,,1684980,,,,,5,Deuce,Rudy Quan,Far,,,,,,,,,,-111,548,Crosscourt,Forehand,,,,,,,,,,60,-278,,,,,,,,,,,,,,,,,,,,
0-0,4-2,0-0,,1686147,,,,,6,Deuce,Rudy Quan,Far,,,,,,,,,,137,-538,Down the Line,Forehand,,,,,,,,,,62,346,,,,,,,,,,,,,,,,,,,,
0-0,4-2,0-0,,1687465,,,,,7,Ad,Rudy Quan,Far,,,,,,,,,,30,582,Down the Line,Backhand,,,,,,,,,,25,-284,,,,,,,,,,,,,,,,,,,,
0-0,4-2,0-0,,1688820,,,,,8,Deuce,Rudy Quan,Far,,,,,,,,,,14,-552,Crosscourt,Forehand,,,,,,,,,,-82,327,,,,,,,,,,,,,,,,,,,,
0-0,4-2,0-0,,1690284,1,1691775,,,9,Deuce,Rudy Quan,Far,,,,,,,,,,-170,518,Crosscourt,Forehand,,,,,,,,,,177,-137,,,1,,,,,,,,,,,,,,,,,
0-15,4-2,0-0,1,1716928,,,,,1,Ad,Rudy Quan,Far,1,Body,-76,-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,4-2,0-0,,1719366,,,,,2,Ad,Rudy Quan,Far,,,,,,,,,,-95,-552,Crosscourt,Forehand,,,,,,,,,,86,359,,,,,,,,,,,,,,,,,,,,
0-15,4-2,0-0,,1720847,,,,,3,Ad,Rudy Quan,Far,,,,,,,,,,124,553,Down the Line,Backhand,,,,,,,,,,30,-284,,,,,,,,,,,,,,,,,,,,
0-15,4-2,0-0,,1722437,,,,,4,Ad,Rudy Quan,Far,,,,,,,,,,-20,-536,Down the Line,Forehand,,,,,,,,,,-50,354,,,,,,,,,,,,,,,,,,,,
0-15,4-2,0-0,,1723657,,,,,5,Deuce,Rudy Quan,Far,,,,,,,,,,-108,553,Down the Line,Forehand,,,,,,,,,,-18,-297,,,,,,,,,,,,,,,,,,,,
0-15,4-2,0-0,,1725362,,,,,6,Deuce,Rudy Quan,Far,,,,,,,,,,46,-544,Down the Line,Forehand,,,,,,,,,,124,175,,,,,,,,,,,,,,,,,,,,
0-15,4-2,0-0,,1726613,,,,,7,Ad,Rudy Quan,Far,,,,,,,,,,156,521,Crosscourt,Backhand,,,,,,,,,,-31,-300,,,,,,,,,,,,,,,,,,,,
0-15,4-2,0-0,,1728198,,,,,8,Ad,Rudy Quan,Far,,,,,,,,,,-103,-584,Crosscourt,Forehand,,,,,1,,,,,94,151,,,,,,,,,,,,,,,,,,,,
0-15,4-2,0-0,,1729995,,,,,9,Ad,Rudy Quan,Far,,,,,,,,,,76,105,Crosscourt,Backhand,1,,,,,,,,,-55,-68,,,,,,,,,,,,,,,,,,,,
0-15,4-2,0-0,,1731657,1,1732808,,,10,Ad,Rudy Quan,Far,,,,,,,,,,-76,-85,Down the Line,Backhand,,1,,,,,,,,-2,316,1,,,,,,,,,,,,,,,,,,,
0-30,4-2,0-0,1,1764884,,,,,1,Deuce,Rudy Quan,Far,0,T,22,-286,1,Body,54,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-30,4-2,0-0,,1784364,,,,,2,Deuce,Rudy Quan,Far,,,,,,,,,,100,-520,Down the Line,Forehand,,,,,,,,,,78,364,,,,,,,,,,,,,,,,,,,,
0-30,4-2,0-0,,1785978,,,,,3,Ad,Rudy Quan,Far,,,,,,,,,,92,574,Crosscourt,Backhand,,,,,,,,,,-31,-97,,,,,,,,,,,,,,,,,,,,
0-30,4-2,0-0,,1787234,,,,,4,Deuce,Rudy Quan,Far,,,,,,,,,,9,-544,Down the Line,Backhand,1,,,,,,,,,102,340,,,,,,,,,,,,,,,,,,,,
0-30,4-2,0-0,,1788968,,,,,5,Ad,Rudy Quan,Far,,,,,,,,,,44,545,Crosscourt,Forehand,,,,,,,,,,-39,-134,,,,,,,,,,,,,,,,,,,,
0-30,4-2,0-0,,1790351,,,,,6,Ad,Rudy Quan,Far,,,,,,,,,,-47,-546,Down the Line,Backhand,,,,,,,,,,-20,188,,,,,,,,,,,,,,,,,,,,
0-30,4-2,0-0,,1791712,,,,,7,Ad,Rudy Quan,Far,,,,,,,,,,110,516,Down the Line,Forehand,,,,,,,,,,81,-313,,,,,,,,,,,,,,,,,,,,
0-30,4-2,0-0,,1793046,,,,,8,Deuce,Rudy Quan,Far,,,,,,,,,,156,-512,Down the Line,Forehand,,,,,,,,,,65,196,,,,,,,,,,,,,,,,,,,,
0-30,4-2,0-0,,1794333,,,,,9,Ad,Rudy Quan,Far,,,,,,,,,,41,574,Down the Line,Backhand,,,,,,,,,,116,-105,,,,,,,,,,,,,,,,,,,,
0-30,4-2,0-0,,1795532,1,1797477,,,10,Deuce,Rudy Quan,Far,,,,,,,,,,110,-530,Down the Line,Forehand,1,,,,,,,,,156,-1,,,,1,,,,,,,,,,,,,,,,
15-30,4-2,0-0,1,1821660,,,,,1,Ad,Rudy Quan,Far,0,Wide,-127,-1,1,Body,-79,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
