pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes
15-15,4-2,0-0,,1488063,,,,,3,Ad,Player2,Far,,,,,,,,,,51,478,Crosscourt,Backhand,,,,,,,,,,-87,-114,,,,,,,,,,,,,,,,,,,,
15-15,4-2,0-0,,1489072,,,,,4,Ad,Player2,Far,,,,,,,,,,-143,-465,Down the Line,Backhand,1,,,,,,,,,-119,435,,,,,,,,,,,,,,,,,,,,
15-15,4-2,0-0,,1490412,,,,,5,Deuce,Player2,Far,,,,,,,,,,-74,494,Crosscourt,Forehand,,,,,,,,,,73,-228,,,,,,,,,,,,,,,,,,,,
15-15,4-2,0-0,,1492378,1,,,,6,Deuce,Player2,Far,,,,,,,,,,115,-473,Crosscourt,Forehand,,,,,,,,,,-100,513,,,,,1,,,,,,,,,,,,,,,
30-15,4-2,0-0,1,1498169,,,,,1,Ad,Player2,Far,1,Wide,-119,-183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1515956,,,,,2,Ad,Player2,Far,,,,,,,,,,-183,-505,Down the Line,Backhand,,,,,,,,,,-66,419,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1517133,,,,,3,Deuce,Player2,Far,,,,,,,,,,-39,486,Down the Line,Forehand,,,,,,,,,,-87,-364,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1518357,,,,,4,Ad,Player2,Far,,,,,,,,,,-127,-598,Crosscourt,Backhand,,,,,,,,,,38,411,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1519195,,,,,9,Ad,Player2,Far,,,,,,,,,,125,483,Crosscourt,Forehand,,,,,,,,,,-104,-383,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1519433,,,,,5,Ad,Player2,Far,,,,,,,,,,73,481,Crosscourt,Forehand,1,,,,,,,,,-90,-383,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1520686,,,,,6,Ad,Player2,Far,,,,,,,,,,-132,-585,Crosscourt,Backhand,,,,,,,,,,83,427,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1521685,,,,,10,Ad,Player2,Far,,,,,,,,,,-118,-577,Crosscourt,Backhand,,,,,,,,,,109,411,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1522398,,,,,11,Ad,Player2,Far,,,,,,,,,,120,473,Crosscourt,Backhand,,,,,,,,,,-115,-199,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1522998,,,,,7,Ad,Player2,Far,,,,,,,,,,113,491,Crosscourt,Backhand,,,,,,,,,,-87,-209,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1523449,,,,,12,Ad,Player2,Far,,,,,,,,,,-147,-468,Down the Line,Backhand,,,,,,,,,,-6,278,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1523912,,,,,8,Ad,Player2,Far,,,,,,,,,,-135,-465,Crosscourt,Backhand,,,,,,,,,,45,427,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1524822,,,,,13,Ad,Player2,Far,,,,,,,,,,61,475,Down the Line,Forehand,,,,,,,,,,101,-188,,,,,,,,,,,,,,,,,,,,
30-15,4-2,0-0,,1526407,1,,,,14,Deuce,Player2,Far,,,,,,,,,,98,-580,Crosscourt,Forehand,,,,,,,,,,-83,477,,,,,1,,,,,,,,,,,,,,,
40-15,4-2,0-0,1,1527994,,,,,1,Deuce,Player2,Far,1,Wide,112,-167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-15,4-2,0-0,,1553282,1,,,,2,Deuce,Player2,Far,,,,,,,,,,293,-503,Crosscourt,Forehand,,,,,,,,,,-192,323,,,1,,,,,,,,,,,,,,,,,
0-0,4-3,0-0,1,1652735,,,,,1,Deuce,Player1,Far,1,Body,74,-167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,4-3,0-0,,1659345,1,,,,2,Deuce,Player1,Far,,,,,,,,,,128,-476,Down the Line,Forehand,1,,,,,,,,,34,-10,,,,1,,,,,,,,,,,,,,,,
15-0,4-3,0-0,1,1660362,,,,,1,Ad,Player1,Far,1,Wide,-112,-191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,4-3,0-0,,1680453,,,,,2,Ad,Player1,Far,,,,,,,,,,-144,-329,Down the Line,Backhand,,,,,,,,,,-38,366,,,,,,,,,,,,,,,,,,,,
15-0,4-3,0-0,,1681957,,,,,3,Ad,Player1,Far,,,,,,,,,,50,486,Down the Line,Forehand,,,,,,,,,,24,-348,,,,,,,,,,,,,,,,,,,,
15-0,4-3,0-0,,1683603,,,,,4,Deuce,Player1,Far,,,,,,,,,,5,-497,Down the Line,Forehand,,,,,,,,,,24,289,,,,,,,,,,,,,,,,,,,,
15-0,4-3,0-0,,1684608,,,,,5,Ad,Player1,Far,,,,,,,,,,77,478,Down the Line,Forehand,,,,,,,,,,40,-265,,,,,,,,,,,,,,,,,,,,
15-0,4-3,0-0,,1686062,,,,,6,Deuce,Player1,Far,,,,,,,,,,136,-551,Crosscourt,Forehand,,,,,,,,,,-96,329,,,,,,,,,,,,,,,,,,,,
15-0,4-3,0-0,,1687247,,,,,7,Deuce,Player1,Far,,,,,,,,,,-136,494,Down the Line,Forehand,,,,,,,,,,-99,-201,,,,,,,,,,,,,,,,,,,,
15-0,4-3,0-0,,1688702,1,,,,8,Ad,Player1,Far,,,,,,,,,,-118,-471,Crosscourt,Backhand,,,,,,,,,,26,-12,,,,1,,,,,,,,,,,,,,,,
30-0,4-3,0-0,1,1689683,1,,,,1,Deuce,Player1,Far,0,T,26,-260,0,T,24,-279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,4-3,0-0,1,1729439,1,,,,1,Ad,Player1,Far,0,Body,-99,-287,0,Body,-102,-273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,4-3,0-0,1,1772426,,,,,1,Deuce,Player1,Far,1,Body,66,-220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,4-3,0-0,,1817531,,,,,2,Deuce,Player1,Far,,,,,,,,,,114,-497,Down the Line,Backhand,,,,,,,,,,58,230,,,,,,,,,,,,,,,,,,,,
30-30,4-3,0-0,,1818650,,,,,3,Ad,Player1,Far,,,,,,,,,,85,475,Crosscourt,Backhand,,,,,,,,,,-59,-337,,,,,,,,,,,,,,,,,,,,
30-30,4-3,0-0,,1819968,1,,,,4,Ad,Player1,Far,,,,,,,,,,-83,-500,Down the Line,Backhand,,,,,,,,,,-62,-7,,,,1,,,,,,,,,,,,,,,,
40-30,4-3,0-0,1,1821084,,,,,1,Ad,Player1,Far,1,Body,-62,-201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-30,4-3,0-0,,1849509,,,,,2,Ad,Player1,Far,,,,,,,,,,-104,-481,Crosscourt,Forehand,1,,,,,,,,,53,435,,,,,,,,,,,,,,,,,,,,
40-30,4-3,0-0,,1852079,,,,,3,Ad,Player1,Far,,,,,,,,,,85,491,Crosscourt,Forehand,,,,,,,,,,-86,-279,,,,,,,,,,,,,,,,,,,,
40-30,4-3,0-0,,1852769,,,,,4,Ad,Player1,Far,,,,,,,,,,-179,-532,Crosscourt,Backhand,,,,,,,,,,29,334,,,,,,,,,,,,,,,,,,,,
40-30,4-3,0-0,,1852986,,,,,6,Ad,Player1,Far,,,,,,,,,,-195,-529,Crosscourt,Backhand,,,,,,,,,,24,411,,,,,,,,,,,,,,,,,,,,
40-30,4-3,0-0,,1854040,,,,,7,Ad,Player1,Far,,,,,,,,,,69,478,Down the Line,Backhand,,,,1,,,,,,77,-335,,,,,,,,,,,,,,,,,,,,
40-30,4-3,0-0,,1855068,,,,,5,Ad,Player1,Far,,,,,,,,,,93,510,Crosscourt,Forehand,,,,,,,,,,-80,-271,,,,,,,,,,,,,,,,,,,,
40-30,4-3,0-0,,1858900,,,,,8,Deuce,Player1,Far,,,,,,,,,,109,-574,Down the Line,Forehand,,,,,,,1,,,77,102,,,,,,,,,,,,,,,,,,,,
40-30,4-3,0-0,,1859870,,,,,9,Ad,Player1,Far,,,,,,,,,,74,108,Down the Line,Backhand,,1,,,,,1,,,82,-324,,,,,,,,,,,,,,,,,,,,
40-30,4-3,0-0,,1862147,1,,,,10,Deuce,Player1,Far,,,,,,,,,,80,-516,Down the Line,Forehand,,,,,,,,,,34,-74,,,,1,,,,,,,,,,,,,,,,
0-0,5-3,0-0,1,1900964,,,,,1,Deuce,Player2,Near,0,T,24,-10,1,Wide,-147,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1919087,,,,,2,Deuce,Player2,Near,,,,,,,,,,-243,489,Down the Line,Forehand,,,,,,,,,,-19,-417,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1920510,,,,,3,Deuce,Player2,Near,,,,,,,,,,18,-513,Down the Line,Backhand,,,,,,,,,,24,358,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1921886,,,,,4,Ad,Player2,Near,,,,,,,,,,66,491,Crosscourt,Backhand,,,,,,,,,,-72,-399,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1923188,,,,,5,Ad,Player2,Near,,,,,,,,,,-91,-513,Down the Line,Forehand,,,,,,,,,,-99,323,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1923545,,,,,6,Ad,Player2,Near,,,,,,,,,,-91,-497,Down the Line,Forehand,,,,,,,,,,-128,334,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1924870,,,,,7,Deuce,Player2,Near,,,,,,,,,,-126,494,Crosscourt,Forehand,,,,,,,,,,106,-425,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1926403,,,,,8,Deuce,Player2,Near,,,,,,,,,,160,-508,Down the Line,Forehand,,,,,,,,,,69,422,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1927463,,,,,9,Ad,Player2,Near,,,,,,,,,,88,494,Down the Line,Backhand,,,,,,,,,,24,-399,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1929086,,,,,10,Deuce,Player2,Near,,,,,,,,,,21,-508,Down the Line,Forehand,,,,,,,,,,61,233,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1930677,,,,,11,Ad,Player2,Near,,,,,,,,,,109,473,Down the Line,Backhand,,,,,,,,,,16,-209,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1932292,,,,,12,Deuce,Player2,Near,,,,,,,,,,16,-380,Crosscourt,Forehand,,,,,,,,1,,-86,305,,,,,,,,,,,,,,,,,,,,
0-0,5-3,0-0,,1933925,1,,,,13,Deuce,Player2,Near,,,,,,,,,,-136,486,Down the Line,Forehand,,,,,,,,,,-197,-260,,1,,,,,,,,,,,,,,,,,,
0-15,5-3,0-0,1,1934906,,,,,1,Ad,Player2,Near,0,T,26,4,1,Body,58,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,5-3,0-0,,1973779,,,,,2,Ad,Player2,Near,,,,,,,,,,98,473,Crosscourt,Backhand,,,,1,,,,,,-72,-343,,,,,,,,,,,,,,,,,,,,
0-15,5-3,0-0,,1975831,1,,,,3,Ad,Player2,Near,,,,,,,,,,-83,-487,Crosscourt,Forehand,,,,,,,,,,45,-10,,,,1,,,,,,,,,,,,,,,,
15-15,5-3,0-0,1,1979239,,,,,1,Deuce,Player2,Near,1,T,-14,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,5-3,0-0,,2007510,,,,,2,Deuce,Player2,Near,,,,,,,,,,-78,489,Down the Line,Backhand,,,,,,,,,,-72,-220,,,,,,,,,,,,,,,,,,,,
15-15,5-3,0-0,,2009009,1,,,,3,Ad,Player2,Near,,,,,,,,,,-64,-431,Down the Line,Forehand,,,,,,,,,,-179,339,,,1,,,,,,,,,,,,,,,,,
15-30,5-3,0-0,1,2010170,,,,,1,Ad,Player2,Near,1,T,32,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,5-3,0-0,,2040157,,,,,2,Ad,Player2,Near,,,,,,,,,,50,494,Crosscourt,Forehand,,,,,,,,,,-72,-271,,,,,,,,,,,,,,,,,,,,
15-30,5-3,0-0,,2041473,,,,,3,Ad,Player2,Near,,,,,,,,,,-136,-508,Crosscourt,Backhand,,,,,,,,,,74,406,,,,,,,,,,,,,,,,,,,,
15-30,5-3,0-0,,2043202,,,,,4,Ad,Player2,Near,,,,,,,,,,130,502,Crosscourt,Backhand,,,,,,,,,,-88,-273,,,,,,,,,,,,,,,,,,,,
15-30,5-3,0-0,,2044344,,,,,5,Ad,Player2,Near,,,,,,,,,,-118,-471,Crosscourt,Backhand,,,,,,,,,,21,265,,,,,,,,,,,,,,,,,,,,
15-30,5-3,0-0,,2045350,,,,,6,Ad,Player2,Near,,,,,,,,,,96,475,Down the Line,Backhand,,,,,,,,,,56,-287,,,,,,,,,,,,,,,,,,,,
15-30,5-3,0-0,,2046651,1,,,,7,Deuce,Player2,Near,,,,,,,,,,114,-492,Crosscourt,Forehand,,,,,,,,,,-62,-26,,,,1,,,,,,,,,,,,,,,,
15-40,5-3,0-0,1,2047759,,,,,1,Deuce,Player2,Near,1,Body,-70,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,5-3,0-0,,2075033,,,,,2,Deuce,Player2,Near,,,,,,,,,,-168,486,Crosscourt,Forehand,,,,,,,,,,45,-353,,,,,,,,,,,,,,,,,,,,
15-40,5-3,0-0,,2076566,,,,,3,Deuce,Player2,Near,,,,,,,,,,66,-508,Crosscourt,Forehand,,,,,,,,,,-86,398,,,,,,,,,,,,,,,,,,,,
15-40,5-3,0-0,,2077831,,,,,4,Deuce,Player2,Near,,,,,,,,,,-131,494,Down the Line,Forehand,,,,,,,,,,-102,-273,,,,,,,,,,,,,,,,,,,,
15-40,5-3,0-0,,2079210,,,,,5,Ad,Player2,Near,,,,,,,,,,-115,-503,Crosscourt,Backhand,,,,,,,,,,50,270,,,,,,,,,,,,,,,,,,,,
15-40,5-3,0-0,,2081886,1,,,,6,Ad,Player2,Near,,,,,,,,,,141,507,Crosscourt,Backhand,,,,,,,,,,-195,-321,,1,,,,,,,,,,,,,,,,,,
30-40,5-3,0-0,1,2081887,,,,,1,Ad,Player2,Near,1,T,10,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,5-3,0-0,,2105616,,,,,2,Ad,Player2,Near,,,,,,,,,,0,481,Down the Line,Forehand,,,,,,,,,,18,-420,,,,,,,,,,,,,,,,,,,,
30-40,5-3,0-0,,2107003,,,,,3,Deuce,Player2,Near,,,,,,,,,,64,-492,Down the Line,Forehand,,,,,,,,,,112,220,,,,,,,,,,,,,,,,,,,,
30-40,5-3,0-0,,2108701,,,,,4,Ad,Player2,Near,,,,,,,,,,149,494,Crosscourt,Backhand,,1,,,,,,1,,-83,-287,,,,,,,,,,,,,,,,,,,,
30-40,5-3,0-0,,2110661,,,,,5,Ad,Player2,Near,,,,,,,,,,-67,-287,Down the Line,Backhand,,,,,,,,1,,-51,417,,,,,,,,,,,,,,,,,,,,
30-40,5-3,0-0,,2111641,1,,,,6,Deuce,Player2,Near,,,,,,,,,,-35,494,Down the Line,Forehand,,,,,,,,,,-208,-324,,1,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,1,2114176,,,,1,1,Ad,Player2,Near,0,T,-6,401,1,Body,58,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2151995,,,,,2,Ad,Player2,Near,,,,,,,,,,69,483,Down the Line,Forehand,,,,,,,,,,2,-180,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2153646,,,,,3,Ad,Player2,Near,,,,,,,,,,-62,-481,Down the Line,Backhand,,,,,,,,,,-88,347,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2155268,,,,,4,Deuce,Player2,Near,,,,,,,,,,-91,505,Down the Line,Forehand,,,,,,,,,,-94,-183,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2157049,,,,,5,Ad,Player2,Near,,,,,,,,,,-126,-484,Crosscourt,Backhand,,,,,,,,,,37,230,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2158248,,,,,6,Ad,Player2,Near,,,,,,,,,,88,475,Crosscourt,Backhand,,,,,,,,,,-48,-364,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2159476,,,,,7,Ad,Player2,Near,,,,,,,,,,-94,-487,Crosscourt,Backhand,,,,,,,,,,66,289,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2161243,,,,,8,Ad,Player2,Near,,,,,,,,,,114,473,Crosscourt,Backhand,,,,,,,,,,-126,-153,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2162800,,,,,9,Ad,Player2,Near,,,,,,,,,,-181,-505,Crosscourt,Backhand,,,,,,,,,,18,387,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2164152,,,,,10,Ad,Player2,Near,,,,,,,,,,64,483,Crosscourt,Forehand,,,,,,,,,,-96,-193,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2166062,,,,,11,Ad,Player2,Near,,,,,,,,,,-200,-497,Crosscourt,Backhand,,,,,,,,,,13,414,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2167919,,,,,12,Ad,Player2,Near,,,,,,,,,,61,481,Crosscourt,Forehand,,,,,,,,,,-112,-223,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2170167,,,,,13,Ad,Player2,Near,,,,,,,,,,-272,-537,Crosscourt,Backhand,,,,,,,,,,77,217,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2171516,,,,,14,Ad,Player2,Near,,,,,,,,,,165,409,Crosscourt,Backhand,,,,,,,,,,-102,-327,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2173125,,,,,15,Ad,Player2,Near,,,,,,,,,,-118,-465,Down the Line,Backhand,,,,,,,,,,-94,430,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2174495,,,,,16,Deuce,Player2,Near,,,,,,,,,,-96,505,Down the Line,Forehand,,,,,,,,,,-22,-265,,,,,,,,,,,,,,,,,,,,
40-40,5-3,0-0,,2176854,1,,,,17,Ad,Player2,Near,,,,,,,,,,-43,-297,Crosscourt,Forehand,,,,,,,,,,130,217,1,,,,,,,,,,,,,,,,,,,
0-0,5-4,0-0,1,2288253,,,,,1,Deuce,Player1,Near,1,Wide,-142,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,5-4,0-0,,2295085,,,,,2,Deuce,Player1,Near,,,,,,,,,,-208,518,Down the Line,Forehand,,,,,,,,,,-115,-87,,,,,,,,,,,,,,,,,,,,
0-0,5-4,0-0,,2297589,1,,,,3,Ad,Player1,Near,,,,,,,,,,-115,-103,Down the Line,Backhand,,,,,,,,,,-83,-12,,,,1,,,,,,,,,,,,,,,,
0-15,5-4,0-0,1,2298532,,,,,1,Ad,Player1,Near,1,Body,74,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,5-4,0-0,,2319869,1,,,,2,Ad,Player1,Near,,,,,,,,,,122,483,Down the Line,Backhand,,,,,,,,,,48,12,,,,1,,,,,,,,,,,,,,,,
15-15,5-4,0-0,1,2321957,,,,,1,Deuce,Player1,Near,1,T,-43,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,5-4,0-0,,2349041,,,,,2,Deuce,Player1,Near,,,,,,,,,,-46,475,Down the Line,Backhand,,,,,,,,,,-139,-316,,,,,,,,,,,,,,,,,,,,
15-15,5-4,0-0,,2350628,,,,,3,Ad,Player1,Near,,,,,,,,,,-139,-361,Down the Line,Backhand,,,,1,,,,,,-75,377,,,,,,,,,,,,,,,,,,,,
15-15,5-4,0-0,,2352433,1,,,,4,Deuce,Player1,Near,,,,,,,,,,-70,494,Crosscourt,Forehand,,,,,,,,,,80,-289,1,,,,,,,,,,,,,,,,,,,
15-30,5-4,0-0,1,2353469,,,,,1,Ad,Player1,Near,0,Body,88,-7,1,Body,66,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,5-4,0-0,,2400329,,,,,2,Ad,Player1,Near,,,,,,,,,,72,502,Down the Line,Forehand,,,,,,,,,,69,-297,,,,,,,,,,,,,,,,,,,,
15-30,5-4,0-0,,2402134,,,,,3,Deuce,Player1,Near,,,,,,,,,,120,-487,Crosscourt,Forehand,,,,,,,,,,-32,425,,,,,,,,,,,,,,,,,,,,
15-30,5-4,0-0,,2403944,,,,,4,Deuce,Player1,Near,,,,,,,,,,-56,499,Down the Line,Forehand,,,,,,,,,,-112,-412,,,,,,,,,,,,,,,,,,,,
15-30,5-4,0-0,,2404878,,,,,5,Ad,Player1,Near,,,,,,,,,,-179,-569,Down the Line,Backhand,,,,,,,,,,-46,369,,,,,,,,,,,,,,,,,,,,
15-30,5-4,0-0,,2408303,,,,,6,Deuce,Player1,Near,,,,,,,,,,-14,502,Down the Line,Forehand,,,,,,,,,,-91,-279,,,,,,,,,,,,,,,,,,,,
15-30,5-4,0-0,,2410105,,,,,7,Ad,Player1,Near,,,,,,,,,,-213,-548,Down the Line,Backhand,,,,,,,,,,-8,393,,,,,,,,,,,,,,,,,,,,
15-30,5-4,0-0,,2410710,1,,,,8,Ad,Player1,Near,,,,,,,,,,13,510,Crosscourt,Forehand,,,,,,,,,,-136,-305,1,,,,,,,,,,,,,,,,,,,
15-40,5-4,0-0,1,2411756,,,,,1,Deuce,Player1,Near,1,Body,-96,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,5-4,0-0,,2439616,,,,,2,Deuce,Player1,Near,,,,,,,,,,-147,483,Down the Line,Backhand,1,,,,,,,,,-136,-417,,,,,,,,,,,,,,,,,,,,
15-40,5-4,0-0,,2441667,,,,,3,Ad,Player1,Near,,,,,,,,,,-136,-508,Crosscourt,Forehand,,,,,,,,,,37,268,,,,,,,,,,,,,,,,,,,,
15-40,5-4,0-0,,2443523,,,,,4,Ad,Player1,Near,,,,,,,,,,109,483,Crosscourt,Backhand,,,,,,,,,,-30,-289,,,,,,,,,,,,,,,,,,,,
15-40,5-4,0-0,,2445392,,,,,5,Ad,Player1,Near,,,,,,,,,,-67,-484,Crosscourt,Forehand,,,,,,,,,,80,313,,,,,,,,,,,,,,,,,,,,
15-40,5-4,0-0,,2447316,,,,,6,Ad,Player1,Near,,,,,,,,,,114,505,Down the Line,Backhand,,,,,,,,,,53,-263,,,,,,,,,,,,,,,,,,,,
15-40,5-4,0-0,,2448643,1,,,,7,Deuce,Player1,Near,,,,,,,,,,72,-497,Down the Line,Forehand,,,,,,,,,,16,-17,,,,1,,,,,,,,,,,,,,,,
0-0,5-5,0-0,1,2486412,,,,,1,Deuce,Player2,Far,0,T,40,-279,1,Body,56,-153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,5-5,0-0,,2499620,,,,,2,Deuce,Player2,Far,,,,,,,,,,136,-356,Crosscourt,Forehand,,,,,,,,,,-43,276,,,,,,,,,,,,,,,,,,,,
0-0,5-5,0-0,,2500691,,,,,3,Deuce,Player2,Far,,,,,,,,,,-94,478,Crosscourt,Forehand,,,,,,,,,,77,-225,,,,,,,,,,,,,,,,,,,,
0-0,5-5,0-0,,2502485,1,,,,4,Deuce,Player2,Far,,,,,,,,,,154,-519,Down the Line,Forehand,,,,,,,,,,80,-79,,,,1,,,,,,,,,,,,,,,,
15-0,5-5,0-0,1,2503247,,,,,1,Ad,Player2,Far,0,Wide,-179,-193,1,Body,-80,-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,5-5,0-0,,2540537,1,,,,2,Ad,Player2,Far,,,,,,,,,,-91,-401,Down the Line,Forehand,,,,,,,,,,-86,489,,,,,1,,,,,,,,,,,,,,,
30-0,5-5,0-0,1,2542568,,,,,1,Deuce,Player2,Far,1,Body,61,-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-0,5-5,0-0,,2566460,,,,,2,Deuce,Player2,Far,,,,,,,,,,117,-497,Down the Line,Forehand,,,,,,,,,,98,345,,,,,,,,,,,,,,,,,,,,
30-0,5-5,0-0,,2567597,,,,,3,Ad,Player2,Far,,,,,,,,,,77,491,Down the Line,Backhand,,,,,,,,,,64,-276,,,,,,,,,,,,,,,,,,,,
30-0,5-5,0-0,,2569086,,,,,4,Deuce,Player2,Far,,,,,,,,,,98,-505,Crosscourt,Forehand,,,,,,,,,,-22,438,,,,,,,,,,,,,,,,,,,,
30-0,5-5,0-0,,2570310,1,,,,5,Deuce,Player2,Far,,,,,,,,,,-27,473,Crosscourt,Forehand,,,,,,,,,,173,-300,,,1,,,,,,,,,,,,,,,,,
30-15,5-5,0-0,1,2571654,,,,,1,Ad,Player2,Far,0,Body,-70,-279,1,Body,-91,-151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,5-5,0-0,,2607424,1,,,,2,Ad,Player2,Far,,,,,,,,,,-126,-383,Crosscourt,Backhand,,,,,,,,,,303,329,,1,,,,,,,,,,,,,,,,,,
40-15,5-5,0-0,1,2608892,,,,,1,Deuce,Player2,Far,1,Body,56,-228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-15,5-5,0-0,,2631610,,,,,2,Deuce,Player2,Far,,,,,,,,,,112,-487,Down the Line,Backhand,,,,,,,,,,24,228,,,,,,,,,,,,,,,,,,,,
40-15,5-5,0-0,,2633267,,,,,3,Ad,Player2,Far,,,,,,,,,,0,483,Down the Line,Backhand,,,,1,,,,,,-102,-231,,,,,,,,,,,,,,,,,,,,
40-15,5-5,0-0,,2634408,,,,,4,Ad,Player2,Far,,,,,,,,,,-227,-551,Down the Line,Backhand,1,,,,,,,,1,-48,299,,,,,,,,,,,,,,,,,,,,
40-15,5-5,0-0,,2636080,1,,,,5,Ad,Player2,Far,,,,,,,,,,45,220,Down the Line,Forehand,,,1,,,,,1,,80,-217,1,,,,,,,,,,,,,,,,,,,
0-0,5-6,0-0,1,2745017,,,,,1,Deuce,Player1,Far,1,Wide,117,-220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,5-6,0-0,,2746194,,,,,2,Deuce,Player1,Far,,,,,,,,,,178,-401,Crosscourt,Forehand,,,,,,,,,,-67,260,,,,,,,,,,,,,,,,,,,,
0-0,5-6,0-0,,2747638,1,,,,3,Deuce,Player1,Far,,,,,,,,,,-112,379,Down the Line,Forehand,,,,,,,,,,-157,-345,1,,,,,,,,,,,,,,,,,,,
