pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes
0-30,2-2,0-0,1,1668515,,,,,1,Deuce,Player1,Near,1,Wide,-124,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-30,2-2,0-0,,1701381,1,,,,2,Deuce,Player1,Near,,,,,,,,,,-196,501,Crosscourt,Backhand,,,,,,,,,,187,-309,,,1,,,,,,,,,,,,,,,,,
15-30,2-2,0-0,1,1703035,,,,,1,Ad,Player1,Near,1,T,41,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,2-2,0-0,,1723798,,,,,2,Ad,Player1,Near,,,,,,,,,,62,469,Down the Line,Backhand,,,,,,,,,,41,-229,,,,,,,,,,,,,,,,,,,,
15-30,2-2,0-0,,1725316,,,,,3,Deuce,Player1,Near,,,,,,,,,,17,-360,Down the Line,Forehand,,,,,,,,,,75,320,,,,,,,,,,,,,,,,,,,,
15-30,2-2,0-0,,1726269,,,,,4,Ad,Player1,Near,,,,,,,,,,91,490,Down the Line,Forehand,,,,,,,,,,73,432,,,,1,,,,,,,,,,,,,,,,
15-30,2-2,0-0,,1727896,1,,,,5,Ad,Player1,Near,,,,,,,,,,-76,-394,Down the Line,Forehand,,,,,,,,,,-135,506,,,,,1,,,,,,,,,,,,,,,
30-30,2-2,0-0,1,1730760,,,,,1,Deuce,Player1,Near,1,Body,-71,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1760073,,,,,2,Deuce,Player1,Near,,,,,,,,,,-95,474,Down the Line,Forehand,,,,,,,,,,-100,-213,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1760999,,,,,3,Ad,Player1,Near,,,,,,,,,,-106,-346,Down the Line,Backhand,,,,,,,,,,-2,434,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1762892,,,,,4,Deuce,Player1,Near,,,,,,,,,,-13,485,Down the Line,Forehand,,,,,,,,,,-68,-381,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1764154,,,,,5,Ad,Player1,Near,,,,,,,,,,-95,-496,Down the Line,Forehand,,,,,,,,,,-79,360,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1765438,,,,,6,Deuce,Player1,Near,,,,,,,,,,-39,496,Crosscourt,Forehand,,,,,,,,,,83,-330,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1766757,,,,,7,Deuce,Player1,Near,,,,,,,,,,155,-485,Crosscourt,Forehand,,,,,,,,,,-55,293,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1768580,,,,,8,Deuce,Player1,Near,,,,,,,,,,-111,474,Down the Line,Backhand,,,,,,,,,,-47,-397,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1769440,,,,,9,Ad,Player1,Near,,,,,,,,,,-47,-480,Down the Line,Backhand,,,,,,,,,,-92,368,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1770644,,,,,10,Deuce,Player1,Near,,,,,,,,,,-132,496,Crosscourt,Backhand,,,,,,,,,,46,-349,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1772096,,,,,11,Deuce,Player1,Near,,,,,,,,,,49,-474,Crosscourt,Forehand,,,,,,,,,,-92,410,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1773197,,,,,12,Deuce,Player1,Near,,,,,,,,,,-124,485,Down the Line,Backhand,,,,,,,,,,-132,-368,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1775042,,,,,13,Ad,Player1,Near,,,,,,,,,,-154,-480,Crosscourt,Backhand,,,,,,,,,,105,232,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1776301,,,,,14,Ad,Player1,Near,,,,,,,,,,174,488,Crosscourt,Backhand,,,,,,,,,,-60,-309,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1777507,,,,,15,Ad,Player1,Near,,,,,,,,,,-82,-453,Crosscourt,Forehand,,,,,,,,,,22,429,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1778905,,,,,16,Ad,Player1,Near,,,,,,,,,,46,466,Down the Line,Forehand,,,,,,,,,,83,-208,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1780847,,,,,17,Deuce,Player1,Near,,,,,,,,,,91,-226,Down the Line,Forehand,,,,,,,,,,78,389,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1782160,,,,,18,Deuce,Player1,Near,,,,,,,,,,-7,501,Crosscourt,Backhand,,1,,1,,,,,,1,-293,,,,,,,,,,,,,,,,,,,,
30-30,2-2,0-0,,1784355,1,,,,19,Deuce,Player1,Near,,,,,,,,,,6,-293,Crosscourt,Forehand,,,,,,,,,,-188,293,,,1,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,1,1784991,,,,,1,Ad,Player1,Near,1,Body,59,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1830019,,,,,2,Ad,Player1,Near,,,,,,,,,,81,490,Crosscourt,Backhand,,,,,,,,,,-39,-328,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1830942,,,,,3,Ad,Player1,Near,,,,,,,,,,-90,-496,Down the Line,Forehand,,,,,,,,,,-84,381,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1832096,,,,,4,Deuce,Player1,Near,,,,,,,,,,-68,488,Crosscourt,Backhand,,,,,,,,,,70,-261,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1833350,,,,,5,Deuce,Player1,Near,,,,,,,,,,142,-472,Crosscourt,Forehand,,,,,,,,,,-55,370,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1834761,,,,,6,Deuce,Player1,Near,,,,,,,,,,-119,480,Down the Line,Forehand,,,,,,,,,,-79,-264,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1835941,,,,,7,Ad,Player1,Near,,,,,,,,,,-76,-445,Crosscourt,Backhand,,,,,,,,,,115,338,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1836827,,,,,8,Ad,Player1,Near,,,,,,,,,,161,485,Crosscourt,Forehand,,,,,,,,,,-84,-195,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1838657,,,,,9,Ad,Player1,Near,,,,,,,,,,-111,-360,Crosscourt,Forehand,,,,,,,,,,38,394,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1839722,,,,,10,Ad,Player1,Near,,,,,,,,,,107,498,Crosscourt,Forehand,,,,,,,,,,-58,-272,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1841075,,,,,11,Ad,Player1,Near,,,,,,,,,,-82,-418,Down the Line,Forehand,,,,,,,,,,-146,304,,,,,,,,,,,,,,,,,,,,
30-40,2-2,0-0,,1842566,1,,,,12,Deuce,Player1,Near,,,,,,,,,,-172,496,Down the Line,Backhand,,,,,,,,,,-186,-365,,1,,,,,,,,,,,,,,,,,,
40-40,2-2,0-0,1,1846288,,,,1,1,Deuce,Player1,Near,1,Wide,-111,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-40,2-2,0-0,,1880056,,,,,2,Deuce,Player1,Near,,,,,,,,,,-180,477,Crosscourt,Backhand,,,,,,,,,,33,-293,,,,,,,,,,,,,,,,,,,,
40-40,2-2,0-0,,1881111,,,,,3,Deuce,Player1,Near,,,,,,,,,,113,-477,Crosscourt,Forehand,,,,,,,,,,-90,394,,,,,,,,,,,,,,,,,,,,
40-40,2-2,0-0,,1882437,,,,,4,Deuce,Player1,Near,,,,,,,,,,-122,469,Down the Line,Backhand,,,,,,,,,,-82,-357,,,,,,,,,,,,,,,,,,,,
40-40,2-2,0-0,,1883670,1,,,,5,Ad,Player1,Near,,,,,,,,,,-98,-482,Crosscourt,Forehand,,,,,,,,,,83,-5,,,,1,,,,,,,,,,,,,,,,
40-A,2-2,0-0,1,1913426,,,,,1,Ad,Player1,Near,1,Body,61,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-A,2-2,0-0,,1914233,,,,,2,Ad,Player1,Near,,,,,,,,,,70,480,Crosscourt,Forehand,,,,,,,,,,-90,-362,,,,,,,,,,,,,,,,,,,,
40-A,2-2,0-0,,1916099,,,,,3,Ad,Player1,Near,,,,,,,,,,-146,-498,Crosscourt,Forehand,,,,,,,,,,102,312,,,,,,,,,,,,,,,,,,,,
40-A,2-2,0-0,,1917495,,,,,4,Ad,Player1,Near,,,,,,,,,,171,490,Crosscourt,Forehand,,,,,,,,,,-68,-171,,,,,,,,,,,,,,,,,,,,
40-A,2-2,0-0,,1918600,,,,,5,Ad,Player1,Near,,,,,,,,,,-138,-378,Down the Line,Forehand,,,,,,,,,,-82,357,,,,,,,,,,,,,,,,,,,,
40-A,2-2,0-0,,1919854,,,,,6,Deuce,Player1,Near,,,,,,,,,,-66,453,Crosscourt,Backhand,,,,,,,,,,81,-240,,,,,,,,,,,,,,,,,,,,
40-A,2-2,0-0,,1921625,,,,,7,Deuce,Player1,Near,,,,,,,,,,137,-466,Crosscourt,Forehand,,,,,,,,,,-2,413,,,,,,,,,,,,,,,,,,,,
40-A,2-2,0-0,,1923035,,,,,8,Deuce,Player1,Near,,,,,,,,,,-2,424,Down the Line,Forehand,,1,,,,,,,,-116,-349,,,,,,,,,,,,,,,,,,,,
40-A,2-2,0-0,,1924305,,,,,9,Ad,Player1,Near,,,,,,,,,,-186,-493,Down the Line,Backhand,,,,,,,,,1,-146,149,,,,,,,,,,,,,,,,,,,,
40-A,2-2,0-0,,1926111,1,,,,10,Deuce,Player1,Near,,,,,,,,,,-148,78,Crosscourt,Backhand,,1,,,,,,1,,127,-263,1,,,,,,,,,,,,,,,,,,,
0-0,2-3,0-0,1,2049772,,,,,1,Deuce,Player2,Near,1,T,-5,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-3,0-0,,2052212,,,,,2,Deuce,Player2,Near,,,,,,,,,,-16,453,Down the Line,Backhand,,,,,,,,,1,-88,-43,,,,,,,,,,,,,,,,,,,,
0-0,2-3,0-0,,2053847,,,,,3,Ad,Player2,Near,,,,,,,,,,-85,-172,Crosscourt,Forehand,,,,,,,,,,93,377,,,,,,,,,,,,,,,,,,,,
0-0,2-3,0-0,,2054728,,,,,4,Ad,Player2,Near,,,,,,,,,,160,483,Down the Line,Backhand,1,,,,,,,,,64,-99,,,,,,,,,,,,,,,,,,,,
0-0,2-3,0-0,,2056129,,,,,5,Deuce,Player2,Near,,,,,,,,,,70,-168,Crosscourt,Backhand,,1,,,1,,,,,-58,264,,,,,,,,,,,,,,,,,,,,
0-0,2-3,0-0,,2057440,,,,,6,Deuce,Player2,Near,,,,,,,,,,-88,442,Down the Line,Forehand,,,,,,,,,,-40,-37,,,,,,,,,,,,,,,,,,,,
0-0,2-3,0-0,,2057441,1,,,,7,Ad,Player2,Near,,,,,,,,,,-53,-56,Crosscourt,Backhand,,,,,1,,,,,86,16,1,,,,,,,,,,,,,,,,,,,
15-0,2-3,0-0,1,2058469,,,,,1,Ad,Player2,Near,0,Body,80,2,1,T,24,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,2-3,0-0,,2092073,1,,,,2,Ad,Player2,Near,,,,,,,,,,37,486,Down the Line,Forehand,,,,,,,,,,309,-139,,,1,,,,,,,,,,,,,,,,,
30-0,2-3,0-0,1,2092074,1,,,,1,Deuce,Player2,Near,1,Wide,-144,178,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
40-0,2-3,0-0,1,2113699,,,,,1,Ad,Player2,Near,0,T,-147,172,1,Wide,141,235,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
40-0,2-3,0-0,,2131275,,,,,2,Ad,Player2,Near,,,,,,,,,,232,483,Crosscourt,Backhand,,,,,,,,,,-45,-326,,,,,,,,,,,,,,,,,,,,
40-0,2-4,0-0,,2132370,1,,,,3,Ad,Player2,Near,,,,,,,,,,-24,-335,Down the Line,Forehand,,,,,,,,,,-147,375,1,,,,,,,,,,,,,,,,,,,
0-0,2-4,0-0,1,2157494,,,,,1,Deuce,Player1,Far,1,Wide,128,-193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-4,0-0,,2165147,,,,,2,Deuce,Player1,Far,,,,,,,,,,197,-476,Down the Line,Backhand,,,,,,,,,,29,380,,,,,,,,,,,,,,,,,,,,
0-0,2-4,0-0,,2166638,,,,,3,Ad,Player1,Far,,,,,,,,,,35,488,Crosscourt,Forehand,,,,,,,,,,-48,-315,,,,,,,,,,,,,,,,,,,,
0-0,2-4,0-0,,2167752,,,,,4,Ad,Player1,Far,,,,,,,,,,-72,-503,Down the Line,Forehand,,,,,,,,,,-45,388,,,,,,,,,,,,,,,,,,,,
0-0,2-4,0-0,,2169656,,,,,5,Deuce,Player1,Far,,,,,,,,,,-13,470,Down the Line,Forehand,,,,,,,,,,-75,-385,,,,,,,,,,,,,,,,,,,,
0-0,2-4,0-0,,2170563,,,,,6,Ad,Player1,Far,,,,,,,,,,-40,-508,Crosscourt,Forehand,,,,,,,,,,56,391,,,,,,,,,,,,,,,,,,,,
0-0,2-4,0-0,,2172451,,,,,7,Ad,Player1,Far,,,,,,,,,,51,480,Down the Line,Backhand,,,,,,,,,,21,-339,,,,,,,,,,,,,,,,,,,,
0-0,2-4,0-0,,2173404,,,,,8,Deuce,Player1,Far,,,,,,,,,,13,-497,Down the Line,Backhand,,,,,,,,,,51,343,,,,,,,,,,,,,,,,,,,,
0-0,2-4,0-0,,2174901,,,,,9,Ad,Player1,Far,,,,,,,,,,48,488,Crosscourt,Backhand,,,,,,,,,,-37,-281,,,,,,,,,,,,,,,,,,,,
0-0,2-4,0-0,,2176140,1,,,,10,Ad,Player1,Far,,,,,,,,,,-51,-489,Down the Line,Forehand,,,,,,,,,,-101,-1,,,,1,,,,,,,,,,,,,,,,
15-0,2-4,0-0,1,2180762,,,,,1,Ad,Player1,Far,1,Body,-72,-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,2-4,0-0,,2205323,,,,,2,Ad,Player1,Far,,,,,,,,,,-69,-492,Down the Line,Forehand,,,,,,,,,,-29,388,,,,,,,,,,,,,,,,,,,,
15-0,2-4,0-0,,2206750,,,,,3,Ad,Player1,Far,,,,,,,,,,0,483,Down the Line,Forehand,,,,,,,,,,32,-313,,,,,,,,,,,,,,,,,,,,
15-0,2-4,0-0,,2207531,1,,,,4,Deuce,Player1,Far,,,,,,,,,,77,-508,Down the Line,Backhand,,,,,,,,,,224,377,,1,,,,,,,,,,,,,,,,,,
30-0,2-4,0-0,1,2210040,,,,,1,Deuce,Player1,Far,1,Wide,141,-153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-0,2-4,0-0,,2231736,,,,,2,Deuce,Player1,Far,,,,,,,,,,189,-476,Crosscourt,Backhand,,,,,,,,,,-32,327,,,,,,,,,,,,,,,,,,,,
30-0,2-4,0-0,,2233529,1,,,,3,Deuce,Player1,Far,,,,,,,,,,-83,478,Down the Line,Forehand,,,,,,,,,,-145,-369,1,,,,,,,,,,,,,,,,,,,
40-0,2-4,0-0,1,2233530,,,,,1,Ad,Player1,Far,1,Body,-75,-187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-0,2-4,0-0,,2258866,,,,,2,Ad,Player1,Far,,,,,,,,,,-85,-487,Crosscourt,Forehand,,,,,,,,,,69,343,,,,,,,,,,,,,,,,,,,,
40-0,2-4,0-0,,2259860,,,,,3,Ad,Player1,Far,,,,,,,,,,75,486,Down the Line,Backhand,,,,,,,,,,53,-377,,,,,,,,,,,,,,,,,,,,
40-0,2-4,0-0,,2261079,1,,,,4,Deuce,Player1,Far,,,,,,,,,,45,-503,Crosscourt,Backhand,,,,,,,,,,-56,-1,,,,1,,,,,,,,,,,,,,,,
0-0,3-4,0-0,1,2359606,,,,,1,Deuce,Player2,Far,1,Body,67,-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,3-4,0-0,,2363496,,,,,2,Deuce,Player2,Far,,,,,,,,,,170,-503,Down the Line,Backhand,,,,,,,,,,3,391,,,,,,,,,,,,,,,,,,,,
0-0,3-4,0-0,,2364973,,,,,3,Deuce,Player2,Far,,,,,,,,,,-96,491,Crosscourt,Forehand,,,,,,,,,,93,-281,,,,,,,,,,,,,,,,,,,,
0-0,3-4,0-0,,2366310,,,,,4,Deuce,Player2,Far,,,,,,,,,,208,-508,Crosscourt,Forehand,,,,,,,,,,-83,204,,,,,,,,,,,,,,,,,,,,
0-0,3-4,0-0,,2367613,,,,,5,Deuce,Player2,Far,,,,,,,,,,-107,382,Down the Line,Forehand,,,,,,,,,,-88,-123,,,,,,,,,,,,,,,,,,,,
0-0,3-4,0-0,,2369636,,,,,6,Ad,Player2,Far,,,,,,,,,,-77,-186,Down the Line,Forehand,,,,,,,,,,-83,127,,,,,,,,,,,,,,,,,,,,
0-0,3-4,0-0,,2370555,1,,,,7,Deuce,Player2,Far,,,,,,,,,,-77,163,Crosscourt,Forehand,,,,,,,,,,122,-121,1,,,,,,,,,,,,,,,,,,,
15-0,3-4,0-0,1,2371378,,,,,1,Ad,Player2,Far,0,Wide,-165,-190,1,Wide,-107,-210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,3-4,0-0,,2407315,,,,,2,Ad,Player2,Far,,,,,,,,,,-115,-375,Crosscourt,Backhand,,,,,,,,,,51,417,,,,,,,,,,,,,,,,,,,,
15-0,3-4,0-0,,2407357,,,,,3,Ad,Player2,Far,,,,,,,,,,29,467,Crosscourt,Forehand,,,,,,,,,,-147,-169,,,,,,,,,,,,,,,,,,,,
15-0,3-4,0-0,,2409779,,,,,4,Ad,Player2,Far,,,,,,,,,,-253,-495,Crosscourt,Backhand,,,,,,,,,,32,375,,,,,,,,,,,,,,,,,,,,
15-0,3-4,0-0,,2411036,1,,,,5,Ad,Player2,Far,,,,,,,,,,51,430,Crosscourt,Forehand,,,,,,,,,,-104,-504,,,,,1,,,,,,,,,,,,,,,
15-15,3-4,0-0,1,2422012,1,,,,1,Deuce,Player2,Far,0,T,3,-265,0,Body,67,-255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,3-4,0-0,1,2455493,,,,,1,Ad,Player2,Far,1,Body,-85,-169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,3-4,0-0,,2475532,,,,,2,Ad,Player2,Far,,,,,,,,,,-240,-460,Crosscourt,Backhand,,,,,,,,,,72,409,,,,,,,,,,,,,,,,,,,,
15-30,3-4,0-0,,2477017,,,,,3,Ad,Player2,Far,,,,,,,,,,69,491,Down the Line,Forehand,,,,,,,,,,67,-353,,,,,,,,,,,,,,,,,,,,
15-30,3-4,0-0,,2478202,,,,,4,Deuce,Player2,Far,,,,,,,,,,93,-513,Down the Line,Forehand,,,,,,,,,,11,335,,,,,,,,,,,,,,,,,,,,
15-30,3-4,0-0,,2479980,1,,,,5,Deuce,Player2,Far,,,,,,,,,,-72,496,Down the Line,Forehand,,,,,,,,,,-144,-369,1,,,,,,,,,,,,,,,,,,,
30-30,3-4,0-0,1,2486011,,,,,1,Deuce,Player2,Far,1,Wide,144,-209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,3-4,0-0,,2511539,,,,,2,Deuce,Player2,Far,,,,,,,,,,27,-492,Crosscourt,Forehand,,,,,,,,,,-40,348,,,,,,,,,,,,,,,,,,,,
30-30,3-4,0-0,,2513093,,,,,3,Deuce,Player2,Far,,,,,,,,,,-51,494,Down the Line,Backhand,,,,,,,,,,-45,-166,,,,,,,,,,,,,,,,,,,,
30-30,3-4,0-0,,2514204,,,,,4,Ad,Player2,Far,,,,,,,,,,-24,-463,Down the Line,Forehand,,,,,,,,,,-45,367,,,,,,,,,,,,,,,,,,,,
30-30,3-4,0-0,,2515186,,,,,5,Deuce,Player2,Far,,,,,,,,,,-29,507,Down the Line,Backhand,,,,,,,,,,-139,-363,,,,,,,,,,,,,,,,,,,,
30-30,3-4,0-0,,2516850,,,,,6,Ad,Player2,Far,,,,,,,,,,-131,-489,Crosscourt,Backhand,,,,,,,,,,43,186,,,,,,,,,,,,,,,,,,,,
30-30,3-4,0-0,,2518151,,,,,7,Ad,Player2,Far,,,,,,,,,,72,480,Crosscourt,Forehand,,,,,,,,,,-104,-249,,,,,,,,,,,,,,,,,,,,
30-30,3-4,0-0,,2519816,1,,,,8,Ad,Player2,Far,,,,,,,,,,-179,-481,Crosscourt,Backhand,,,,,,,,,,146,351,1,,,,,,,,,,,,,,,,,,,
30-40,3-4,0-0,1,2520591,,,,,1,Ad,Player2,Far,1,Body,-80,-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,3-4,0-0,,2550400,,,,,2,Ad,Player2,Far,,,,,,,,,,-248,-492,Crosscourt,Backhand,,,,,,,,,,24,420,,,,,,,,,,,,,,,,,,,,
30-40,3-4,0-0,,2551220,,,,,3,Deuce,Player2,Far,,,,,,,,,,-5,491,Down the Line,Forehand,,,,,,,,,,-75,-206,,,,,,,,,,,,,,,,,,,,
30-40,3-4,0-0,,2552820,,,,,4,Ad,Player2,Far,,,,,,,,,,-101,-500,Down the Line,Backhand,,,,,,,,,,-99,396,,,,,,,,,,,,,,,,,,,,
30-40,3-4,0-0,,2554480,,,,,5,Deuce,Player2,Far,,,,,,,,,,-88,494,Down the Line,Backhand,,,,,,,,,,-59,-342,,,,,,,,,,,,,,,,,,,,
30-40,3-4,0-0,,2555759,,,,,6,Ad,Player2,Far,,,,,,,,,,-53,-476,Crosscourt,Backhand,,,,,,,,,,61,228,,,,,,,,,,,,,,,,,,,,
30-40,3-4,0-0,,2557405,,,,,7,Ad,Player2,Far,,,,,,,,,,59,478,Down the Line,Forehand,,,,,,,,,,13,-142,,,,,,,,,,,,,,,,,,,,
30-40,3-4,0-0,,2558674,,,,,8,Ad,Player2,Far,,,,,,,,,,-91,-487,Down the Line,Forehand,,,,,,,,,,-128,380,,,,,,,,,,,,,,,,,,,,
30-40,3-4,0-0,,2560466,1,,,,9,Deuce,Player2,Far,,,,,,,,,,-147,494,Crosscourt,Backhand,,,,,,,,,,226,-273,,,1,,,,,,,,,,,,,,,,,
0-0,4-4,0-0,1,2600904,,,,,1,Deuce,Player1,Near,1,Body,-90,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,4-4,0-0,,2601727,,,,,2,Deuce,Player1,Near,,,,,,,,,,-183,274,Crosscourt,Backhand,,,,,,,,,,113,-168,,,,,,,,,,,,,,,,,,,,
0-0,4-4,0-0,,2602784,,,,,3,Deuce,Player1,Near,,,,,,,,,,57,-368,Crosscourt,Forehand,,,,,,,,,,-116,195,,,,,,,,,,,,,,,,,,,,
0-0,4-4,0-0,,2605638,1,,,,4,Ad,Player1,Near,,,,,,,,,,19,341,Crosscourt,Backhand,,,,,,,,,,-55,104,,,,1,,,,,,,,,,,,,,,,
15-0,4-4,0-0,1,2606612,,,,,1,Ad,Player1,Near,1,Body,62,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2628902,,,,,2,Ad,Player1,Near,,,,,,,,,,62,325,Crosscourt,Forehand,,,,,,,,,,-127,-357,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2631019,,,,,3,Ad,Player1,Near,,,,,,,,,,-98,-352,Down the Line,Backhand,,,,,,,,,,-76,128,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2632044,,,,,4,Deuce,Player1,Near,,,,,,,,,,-84,357,Down the Line,Forehand,,,,,,,,,,-58,-322,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2633826,,,,,5,Deuce,Player1,Near,,,,,,,,,,3,-349,Down the Line,Backhand,,,,,,,,,,54,181,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2634948,,,,,6,Ad,Player1,Near,,,,,,,,,,19,277,Crosscourt,Forehand,,,,,,,,,,-87,-333,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2636492,,,,,7,Ad,Player1,Near,,,,,,,,,,-71,-373,Down the Line,Backhand,,,,,,,,,,-74,352,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2637830,,,,,8,Deuce,Player1,Near,,,,,,,,,,-60,389,Crosscourt,Backhand,,,,,,,,,,46,-328,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2638806,,,,,9,Deuce,Player1,Near,,,,,,,,,,195,-394,Down the Line,Forehand,,,,,,,,,,70,141,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2639977,,,,,10,Ad,Player1,Near,,,,,,,,,,38,373,Crosscourt,Forehand,1,,,,,,,,,-138,-171,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2640879,,,,,11,Ad,Player1,Near,,,,,,,,,,-84,-360,Crosscourt,Backhand,1,,,,,,,,,54,149,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2642511,,,,,12,Ad,Player1,Near,,,,,,,,,,30,336,Crosscourt,Backhand,,,,,,,,,,-55,-290,,,,,,,,,,,,,,,,,,,,
15-0,4-4,0-0,,2644342,1,,,,13,Ad,Player1,Near,,,,,,,,,,-45,-362,Down the Line,Backhand,,,,,,,,,,-116,-67,,,,1,,,,,,,,,,,,,,,,
15-15,4-4,0-0,1,2645399,,,,,1,Deuce,Player1,Near,1,T,-29,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,4-4,0-0,,2673739,,,,,2,Deuce,Player1,Near,,,,,,,,,,-66,349,Down the Line,Forehand,,,,,,,,,,-84,-386,,,,,,,,,,,,,,,,,,,,
15-15,4-4,0-0,,2674953,,,,,3,Deuce,Player1,Near,,,,,,,,,,22,-344,Down the Line,Backhand,,,,,,,,,,57,163,,,,,,,,,,,,,,,,,,,,
15-15,4-4,0-0,,2676338,,,,,4,Deuce,Player1,Near,,,,,,,,,,-47,386,Down the Line,Forehand,,,,,,,,,,-66,-173,,,,,,,,,,,,,,,,,,,,
15-15,4-4,0-0,,2677628,1,,,,5,Ad,Player1,Near,,,,,,,,,,-63,-429,Crosscourt,Backhand,,,,,,,,,,195,226,,1,,,,,,,,,,,,,,,,,,
15-30,4-4,0-0,1,2681243,1,,,,1,Ad,Player1,Near,0,T,6,328,0,T,-23,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,4-4,0-0,1,2718195,,,,,1,Deuce,Player1,Near,1,Body,-98,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
