pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes
A-40,0-0,0-0,1.0,825977.0,,,,,1,Ad,Player1,Near,1.0,T,40.0,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,825986.0,,,,,2,Ad,Player1,Near,,,,,,,,,,83.0,496.0,Down the Line,Backhand,,,,,,,,,,85.0,-210.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,827498.0,,,,,3,Deuce,Player1,Near,,,,,,,,,,72.0,-480.0,Crosscourt,Forehand,,,,,,,,,,-75.0,224.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,828845.0,,,,,4,Deuce,Player1,Near,,,,,,,,,,-128.0,517.0,Crosscourt,Backhand,,,,,,,,,,83.0,-181.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,830151.0,,,,,5,Deuce,Player1,Near,,,,,,,,,,152.0,-485.0,Down the Line,Forehand,,,,,,,,,,61.0,253.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,831678.0,,,,,6,Deuce,Player1,Near,,,,,,,,,,-32.0,482.0,Down the Line,Forehand,,,,,,,,,,-77.0,-360.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,832357.0,,,,,7,Ad,Player1,Near,,,,,,,,,,-106.0,-525.0,Crosscourt,Backhand,,,,,,,,,,51.0,370.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,834191.0,,,,,8,Ad,Player1,Near,,,,,,,,,,38.0,490.0,Crosscourt,Forehand,,,,,,,,,,-117.0,-226.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,835139.0,,,,,9,Ad,Player1,Near,,,,,,,,,,-247.0,-514.0,Down the Line,Backhand,,,,,,,,,,-48.0,397.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,837331.0,,,,,10,Deuce,Player1,Near,,,,,,,,,,-85.0,496.0,Down the Line,Forehand,,,,,,,,,,-141.0,-139.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,839668.0,,,,,11,Ad,Player1,Near,,,,,,,,,,-157.0,-341.0,Down the Line,Backhand,,,,,,,,,,-141.0,397.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,841335.0,,,,,12,Deuce,Player1,Near,,,,,,,,,,-157.0,581.0,Down the Line,Forehand,,,,,,,1.0,,1.0,-139.0,-173.0,,,,,,,,,,,,,,,,,,,,
A-40,0-0,0-0,,842520.0,1.0,,,,13,Ad,Player1,Near,,,,,,,,,,-138.0,-197.0,Crosscourt,Backhand,,1.0,,,,,,,,77.0,88.0,1.0,,,,,,,,,,,,,,,,,,,
0-0,1-0,0-0,1.0,914409.0,,,,,1,Deuce,Player2,Near,1.0,T,-10.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,1-0,0-0,,919045.0,,,,,2,Deuce,Player2,Near,,,,,,,,,,-21.0,509.0,Crosscourt,Backhand,,,,,,,,,,37.0,-264.0,,,,,,,,,,,,,,,,,,,,
0-0,1-0,0-0,,920458.0,,,,,3,Deuce,Player2,Near,,,,,,,,,,72.0,-445.0,Crosscourt,Forehand,,,,,,,,,,-112.0,258.0,,,,,,,,,,,,,,,,,,,,
0-0,1-0,0-0,,921883.0,,,,,4,Deuce,Player2,Near,,,,,,,,,,-160.0,509.0,Crosscourt,Forehand,,,,,,,,,,112.0,-264.0,,,,,,,,,,,,,,,,,,,,
0-0,1-0,0-0,,922552.0,,,,,5,Deuce,Player2,Near,,,,,,,,,,184.0,-440.0,Crosscourt,Backhand,,,,,,,,,,-104.0,229.0,,,,,,,,,,,,,,,,,,,,
0-0,1-0,0-0,,924264.0,1.0,,,,6,Deuce,Player2,Near,,,,,,,,,,-144.0,450.0,Down the Line,Forehand,,,,,,,,,,-144.0,-325.0,1.0,,,,,,,,,,,,,,,,,,,
0-15,1-0,0-0,1.0,925468.0,,,,,1,Ad,Player2,Near,0.0,Body,56.0,1.0,1.0,Body,83.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,1-0,0-0,,954958.0,,,,,2,Ad,Player2,Near,,,,,,,,,,107.0,434.0,Crosscourt,Backhand,,,,,,,,,,-43.0,-269.0,,,,,,,,,,,,,,,,,,,,
0-15,1-0,0-0,,955678.0,,,,,3,Ad,Player2,Near,,,,,,,,,,-69.0,-493.0,Crosscourt,Forehand,,,,,,,,,,99.0,232.0,,,,,,,,,,,,,,,,,,,,
0-15,1-0,0-0,,957428.0,,,,,4,Ad,Player2,Near,,,,,,,,,,144.0,496.0,Down the Line,Backhand,,,,,,,,,,112.0,-320.0,,,,,,,,,,,,,,,,,,,,
0-15,1-0,0-0,,958520.0,,,,,5,Deuce,Player2,Near,,,,,,,,,,128.0,-501.0,Crosscourt,Backhand,,,,,,,,,,-77.0,373.0,,,,,,,,,,,,,,,,,,,,
0-15,1-0,0-0,,960478.0,,,,,6,Deuce,Player2,Near,,,,,,,,,,-136.0,514.0,Crosscourt,Forehand,,,,,,,,,,43.0,-360.0,,,,,,,,,,,,,,,,,,,,
0-15,1-0,0-0,,961095.0,,,,,7,Deuce,Player2,Near,,,,,,,,,,118.0,-522.0,Crosscourt,Forehand,,,,,,,,,,-96.0,365.0,,,,,,,,,,,,,,,,,,,,
0-15,1-0,0-0,,962693.0,1.0,,,,8,Deuce,Player2,Near,,,,,,,,,,-90.0,506.0,Down the Line,Forehand,,,,,,,,,,-128.0,-341.0,1.0,,,,,,,,,,,,,,,,,,,
0-30,1-0,0-0,1.0,963331.0,,,,,1,Deuce,Player2,Near,1.0,T,-21.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-30,1-0,0-0,,,1.0,,,,2,Deuce,Player2,Near,,,,,,,,,,-23.0,487.0,Crosscourt,Backhand,,,,,,,,,,201.0,-236.0,,,1.0,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,1.0,990134.0,,,,,1,Ad,Player2,Near,1.0,Wide,123.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1008788.0,,,,,2,Ad,Player2,Near,,,,,,,,,,227.0,496.0,Crosscourt,Backhand,,,,,,,,,,-109.0,-328.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1009592.0,,,,,3,Ad,Player2,Near,,,,,,,,,,-157.0,-504.0,Crosscourt,Forehand,,,,,,,,,,64.0,386.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1011559.0,,,,,4,Ad,Player2,Near,,,,,,,,,,70.0,533.0,Down the Line,Backhand,,,,,,,,,,37.0,-402.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1012478.0,,,,,5,Deuce,Player2,Near,,,,,,,,,,54.0,-546.0,Down the Line,Forehand,,,,,,,,,,59.0,408.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1013861.0,,,,,6,Ad,Player2,Near,,,,,,,,,,46.0,520.0,Crosscourt,Backhand,,,,,,,,,,-88.0,-274.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1015181.0,,,,,7,Ad,Player2,Near,,,,,,,,,,-120.0,-520.0,Crosscourt,Forehand,,,,,,,,,,21.0,274.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1017040.0,,,,,8,Ad,Player2,Near,,,,,,,,,,32.0,498.0,Down the Line,Backhand,,,,,,,,,,77.0,-269.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1018045.0,,,,,9,Deuce,Player2,Near,,,,,,,,,,131.0,-509.0,Down the Line,Forehand,,,,,,,,,,96.0,381.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1019957.0,,,,,10,Ad,Player2,Near,,,,,,,,,,96.0,498.0,Crosscourt,Backhand,,,,,,,,,,-99.0,-285.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1020712.0,,,,,11,Ad,Player2,Near,,,,,,,,,,-109.0,-496.0,Down the Line,Forehand,,,,,,,,,,-112.0,429.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1021883.0,,,,,12,Deuce,Player2,Near,,,,,,,,,,-133.0,528.0,Crosscourt,Forehand,,,,,,,,,,69.0,-195.0,,,,,,,,,,,,,,,,,,,,
15-30,1-0,0-0,,1023579.0,1.0,,,,13,Deuce,Player2,Near,,,,,,,,,,94.0,-442.0,Crosscourt,Backhand,,,,,,,,,,-160.0,496.0,,,1.0,,1.0,,,,,,,,,,,,,,,
15-40,1-0,0-0,1.0,1026203.0,,,,,1,Deuce,Player2,Near,1.0,Wide,-136.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-40,1-0,0-0,,1051195.0,,,,,2,Deuce,Player2,Near,,,,,,,,,,-170.0,496.0,Down the Line,Forehand,,,,,,,,,,-8.0,-160.0,,,,,,,,,,,,,,,,,,,,
15-40,1-0,0-0,,1052746.0,,,,,3,Deuce,Player2,Near,,,,,,,,,,24.0,-424.0,Down the Line,Backhand,,,,,,,,,,112.0,309.0,,,,,,,,,,,,,,,,,,,,
15-40,1-0,0-0,,1054177.0,,,,,4,Ad,Player2,Near,,,,,,,,,,144.0,488.0,Crosscourt,Backhand,,,,,,,,,,-53.0,-147.0,,,,,,,,,,,,,,,,,,,,
15-40,1-0,0-0,,1054831.0,1.0,,,,5,Ad,Player2,Near,,,,,,,,,,-117.0,-474.0,Down the Line,Forehand,,,,,,,,,,-24.0,0.0,,,,1.0,,,,,,,,,,,,,,,,
0-0,2-0,0-0,1.0,1091103.0,,,,,1,Deuce,Player1,Far,1.0,T,38.0,-234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-0,0-0,,1092176.0,,,,,2,Deuce,Player1,Far,,,,,,,,,,129.0,-472.0,Crosscourt,Backhand,,,,,,,,,,-5.0,341.0,,,,,,,,,,,,,,,,,,,,
0-0,2-0,0-0,,1094150.0,,,,,3,Deuce,Player1,Far,,,,,,,,,,-7.0,362.0,Down the Line,Forehand,,,,,,,,,,-95.0,-376.0,,,,,,,,,,,,,,,,,,,,
0-0,2-0,0-0,,1094866.0,,,,,4,Ad,Player1,Far,,,,,,,,,,-183.0,-525.0,Crosscourt,Backhand,,,,,,,,,,83.0,-187.0,,,,1.0,,,,,,,,,,,,,,,,
0-0,2-0,0-0,,1095826.0,1.0,,,,5,Deuce,Player1,Far,,,,,,,,,,-66.0,69.0,Crosscourt,Forehand,,,,,,,,,,97.0,-205.0,1.0,,,,,,,,,,,,,,,,,,,
15-0,2-0,0-0,1.0,1097214.0,,,,,1,Ad,Player1,Far,1.0,Body,-95.0,-237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,2-0,0-0,,1119003.0,,,,,2,Ad,Player1,Far,,,,,,,,,,-180.0,-480.0,Crosscourt,Forehand,,,,,,,,,,107.0,378.0,,,,,,,,,,,,,,,,,,,,
15-0,2-0,0-0,,1120461.0,,,,,3,Ad,Player1,Far,,,,,,,,,,123.0,498.0,Down the Line,Backhand,,,,,,,,,,97.0,-229.0,,,,,,,,,,,,,,,,,,,,
15-0,2-0,0-0,,1121189.0,,,,,4,Deuce,Player1,Far,,,,,,,,,,97.0,-474.0,Crosscourt,Backhand,,,,,,,,,,-82.0,264.0,,,,,,,,,,,,,,,,,,,,
15-0,2-0,0-0,,1123159.0,,,,,5,Deuce,Player1,Far,,,,,,,,,,-108.0,477.0,Crosscourt,Forehand,,,,,,,,,,110.0,-312.0,,,,,,,,,,,,,,,,,,,,
15-0,2-0,0-0,,1123915.0,,,,,6,Deuce,Player1,Far,,,,,,,,,,179.0,-517.0,Down the Line,Backhand,,,,,,,,,,11.0,330.0,,,,,,,,,,,,,,,,,,,,
15-0,2-0,0-0,,1125717.0,,,,,7,Deuce,Player1,Far,,,,,,,,,,-21.0,496.0,Down the Line,Forehand,,,,,,,,,,-74.0,-453.0,,,,,,,,,,,,,,,,,,,,
15-0,2-0,0-0,,1127020.0,,,,,8,Ad,Player1,Far,,,,,,,,,,-148.0,-554.0,Down the Line,Forehand,,,,,,,,,,-55.0,229.0,,,,,,,,,,,,,,,,,,,,
15-0,2-0,0-0,,1128838.0,1.0,,,,9,Deuce,Player1,Far,,,,,,,,,,-21.0,285.0,Crosscourt,Forehand,,,,,,,,,,105.0,-125.0,1.0,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,1.0,1130579.0,,,,,1,Deuce,Player1,Far,1.0,Body,86.0,-179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1160407.0,,,,,2,Deuce,Player1,Far,,,,,,,,,,155.0,-493.0,Crosscourt,Backhand,,,,,,,,,,-90.0,394.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1161589.0,,,,,3,Deuce,Player1,Far,,,,,,,,,,-146.0,509.0,Crosscourt,Forehand,,,,,,,,,,9.0,-365.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1162719.0,,,,,4,Deuce,Player1,Far,,,,,,,,,,19.0,-498.0,Down the Line,Forehand,,,,,,,,,,46.0,312.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1163835.0,,,,,5,Ad,Player1,Far,,,,,,,,,,70.0,493.0,Down the Line,Backhand,,,,,,,,,,27.0,-277.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1164887.0,,,,,6,Deuce,Player1,Far,,,,,,,,,,35.0,-477.0,Crosscourt,Backhand,,,,,1.0,,,,,-116.0,344.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1166243.0,,,,,7,Deuce,Player1,Far,,,,,,,,,,-138.0,506.0,Crosscourt,Forehand,,,,,,,,,,33.0,-429.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1167645.0,,,,,8,Deuce,Player1,Far,,,,,,,,,,35.0,-474.0,Down the Line,Forehand,,,,,,,,,,62.0,357.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1169369.0,,,,,9,Ad,Player1,Far,,,,,,,,,,89.0,498.0,Crosscourt,Backhand,,,,,,,,,,-100.0,-274.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1170171.0,,,,,10,Ad,Player1,Far,,,,,,,,,,-130.0,-485.0,Crosscourt,Forehand,,,,,,,,,,139.0,200.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1171912.0,,,,,11,Ad,Player1,Far,,,,,,,,,,257.0,498.0,Crosscourt,Backhand,,,,,,,,,,-82.0,-336.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1173585.0,,,,,12,Ad,Player1,Far,,,,,,,,,,-138.0,-482.0,Down the Line,Forehand,,,,,,,,,,-114.0,344.0,,,,,,,,,,,,,,,,,,,,
30-0,2-0,0-0,,1174934.0,1.0,,,,13,Deuce,Player1,Far,,,,,,,,,,-140.0,536.0,Down the Line,Forehand,,,,,,,,,,-39.0,29.0,,,,1.0,,,,,,,,,,,,,,,,
30-15,2-0,0-0,1.0,1175826.0,,,,,1,Ad,Player1,Far,1.0,Body,-71.0,-221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,2-0,0-0,,1208523.0,,,,,2,Ad,Player1,Far,,,,,,,,,,-103.0,-472.0,Down the Line,Backhand,,,,,,,,,,-7.0,397.0,,,,,,,,,,,,,,,,,,,,
30-15,2-0,0-0,,1210809.0,,,,,3,Ad,Player1,Far,,,,,,,,,,25.0,520.0,Down the Line,Forehand,,,,,,,,,,62.0,-232.0,,,,,,,,,,,,,,,,,,,,
30-15,2-0,0-0,,1211237.0,,,,,4,Deuce,Player1,Far,,,,,,,,,,46.0,-472.0,Down the Line,Backhand,,,,,,,,,,91.0,277.0,,,,,,,,,,,,,,,,,,,,
30-15,2-0,0-0,,1212497.0,,,,,5,Ad,Player1,Far,,,,,,,,,,113.0,490.0,Down the Line,Backhand,,,,,,,,,,57.0,-424.0,,,,,,,,,,,,,,,,,,,,
30-15,2-0,0-0,,1214062.0,,,,,6,Deuce,Player1,Far,,,,,,,,,,78.0,-520.0,Crosscourt,Backhand,,,,,,,,,,-58.0,440.0,,,,,,,,,,,,,,,,,,,,
30-15,2-0,0-0,,1215497.0,,,,,7,Deuce,Player1,Far,,,,,,,,,,-63.0,480.0,Down the Line,Forehand,,,,,,,,,,-87.0,-253.0,,,,,,,,,,,,,,,,,,,,
30-15,2-0,0-0,,1216749.0,1.0,,,,8,Ad,Player1,Far,,,,,,,,,,-116.0,-466.0,Down the Line,Forehand,,,,,,,,,,-140.0,376.0,1.0,,,,,,,,,,,,,,,,,,,
30-30,2-0,0-0,1.0,1218073.0,,,,,1,Deuce,Player1,Far,1.0,Wide,126.0,-205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,2-0,0-0,,1252077.0,,,,,2,Deuce,Player1,Far,,,,,,,,,,182.0,-477.0,Crosscourt,Backhand,,,,,,,,,,-82.0,264.0,,,,,,,,,,,,,,,,,,,,
30-30,2-0,0-0,,1253598.0,,,,,3,Deuce,Player1,Far,,,,,,,,,,-130.0,448.0,Crosscourt,Forehand,,,,,,,,,,49.0,-402.0,,,,,,,,,,,,,,,,,,,,
30-30,2-0,0-0,,1254612.0,,,,,4,Deuce,Player1,Far,,,,,,,,,,57.0,-501.0,Down the Line,Backhand,,,,,,,,,,46.0,229.0,,,,,,,,,,,,,,,,,,,,
30-30,2-0,0-0,,1255676.0,,,,,5,Ad,Player1,Far,,,,,,,,,,41.0,400.0,Crosscourt,Backhand,,,,,,,,,,-84.0,-285.0,,,,,,,,,,,,,,,,,,,,
30-30,2-0,0-0,,1257190.0,,,,,6,Ad,Player1,Far,,,,,,,,,,-151.0,-488.0,Crosscourt,Forehand,,,,,,,,,,94.0,434.0,,,,,,,,,,,,,,,,,,,,
30-30,2-0,0-0,,1260132.0,,,,,8,Deuce,Player1,Far,,,,,,,,,,46.0,-536.0,Down the Line,Backhand,,,,,,,,,,73.0,333.0,,,,,,,,,,,,,,,,,,,,
30-30,2-0,0-0,,1260445.0,,,,,7,Ad,Player1,Far,,,,,,,,,,105.0,434.0,Down the Line,Backhand,,,,,,,,,,46.0,-402.0,,,,,,,,,,,,,,,,,,,,
30-30,2-0,0-0,,1261437.0,1.0,,,,9,Ad,Player1,Far,,,,,,,,,,83.0,488.0,Down the Line,Backhand,,,,,,,,,,62.0,48.0,,,,1.0,,,,,,,,,,,,,,,,
30-40,2-0,0-0,1.0,1263120.0,,,,,1,Ad,Player1,Far,1.0,Wide,-114.0,-203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,2-0,0-0,,1291954.0,,,,,2,Ad,Player1,Far,,,,,,,,,,-196.0,-506.0,Crosscourt,Forehand,,,,,,,,,,35.0,357.0,,,,,,,,,,,,,,,,,,,,
30-40,2-0,0-0,,1293193.0,,,,,3,Ad,Player1,Far,,,,,,,,,,62.0,480.0,Down the Line,Forehand,,,,,,,,,,89.0,-384.0,,,,,,,,,,,,,,,,,,,,
30-40,2-0,0-0,,1294296.0,,,,,4,Deuce,Player1,Far,,,,,,,,,,110.0,-506.0,Crosscourt,Backhand,,,,,,,,,,-66.0,272.0,,,,,,,,,,,,,,,,,,,,
30-40,2-0,0-0,,1295556.0,,,,,5,Deuce,Player1,Far,,,,,,,,,,-114.0,450.0,Down the Line,Forehand,,,,,,,,,,-92.0,-325.0,,,,,,,,,,,,,,,,,,,,
30-40,2-0,0-0,,1297176.0,,,,,6,Ad,Player1,Far,,,,,,,,,,-164.0,-541.0,Down the Line,Forehand,,,,,,,,,,-37.0,397.0,,,,,,,,,,,,,,,,,,,,
30-40,2-0,0-0,,1299219.0,1.0,,,,7,Ad,Player1,Far,,,,,,,,,,78.0,480.0,Crosscourt,Forehand,,,,,,,,,,-119.0,-506.0,,,,,1.0,,,,,,,,,,,,,,,
0-0,2-1,0-0,1.0,1405599.0,,,,,1,Deuce,Player2,Far,1.0,Body,99.0,-210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1409012.0,,,,,2,Deuce,Player2,Far,,,,,,,,,,158.0,-501.0,Down the Line,Forehand,,,,,,,,,,19.0,352.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1410523.0,,,,,3,Ad,Player2,Far,,,,,,,,,,22.0,493.0,Crosscourt,Forehand,,,,,,,,,,-108.0,-69.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1411841.0,,,,,4,Ad,Player2,Far,,,,,,,,,,-183.0,-490.0,Crosscourt,Backhand,,,,,,,,,,46.0,221.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1413064.0,,,,,5,Ad,Player2,Far,,,,,,,,,,145.0,482.0,Crosscourt,Forehand,,,,,,,,,,-106.0,-314.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1414430.0,,,,,6,Ad,Player2,Far,,,,,,,,,,-164.0,-490.0,Crosscourt,Backhand,,,,,,,,,,27.0,349.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1415813.0,,,,,7,Ad,Player2,Far,,,,,,,,,,67.0,509.0,Crosscourt,Forehand,,,,,,,,,,-95.0,-195.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1417443.0,,,,,8,Ad,Player2,Far,,,,,,,,,,-183.0,-493.0,Crosscourt,Backhand,,,,,,,,,,43.0,266.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1418456.0,,,,,9,Ad,Player2,Far,,,,,,,,,,105.0,466.0,Crosscourt,Backhand,,,,,,,,,,-84.0,-296.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1419603.0,,,,,10,Ad,Player2,Far,,,,,,,,,,-178.0,-501.0,Down the Line,Backhand,,,,,,,,,,-52.0,322.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1421079.0,,,,,11,Deuce,Player2,Far,,,,,,,,,,-39.0,490.0,Crosscourt,Backhand,,,,,,,,,,83.0,-229.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1422642.0,,,,,12,Deuce,Player2,Far,,,,,,,,,,150.0,-509.0,Crosscourt,Forehand,,,,,,,,,,-26.0,394.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1423808.0,,,,,13,Deuce,Player2,Far,,,,,,,,,,-124.0,496.0,Down the Line,Forehand,,,,,,,,,,-103.0,-306.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1425083.0,,,,,14,Ad,Player2,Far,,,,,,,,,,-135.0,-480.0,Crosscourt,Backhand,,,,,,,,,,22.0,213.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1426676.0,,,,,15,Ad,Player2,Far,,,,,,,,,,83.0,485.0,Down the Line,Forehand,,,,,,,,,,67.0,-205.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1427804.0,,,,,16,Deuce,Player2,Far,,,,,,,,,,102.0,-477.0,Down the Line,Forehand,,,,,,,,,,41.0,341.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1428746.0,,,,,17,Ad,Player2,Far,,,,,,,,,,46.0,490.0,Crosscourt,Forehand,,,,,,,,,,-79.0,-171.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1429848.0,,,,,18,Ad,Player2,Far,,,,,,,,,,-114.0,-424.0,Crosscourt,Backhand,,,,,,,,,,75.0,290.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1431241.0,,,,,19,Ad,Player2,Far,,,,,,,,,,121.0,482.0,Crosscourt,Forehand,,,,,,,,,,-95.0,-432.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1432975.0,,,,,20,Ad,Player2,Far,,,,,,,,,,-140.0,-469.0,Down the Line,Backhand,,,,,,,,,,-148.0,421.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1434700.0,,,,,21,Deuce,Player2,Far,,,,,,,,,,-111.0,488.0,Crosscourt,Backhand,,,,,,,,,,107.0,-293.0,,,,,,,,,,,,,,,,,,,,
0-0,2-1,0-0,,1435709.0,1.0,,,,22,Deuce,Player2,Far,,,,,,,,,,195.0,-496.0,Down the Line,Forehand,,,,,,,,,,131.0,-13.0,,,,1.0,,,,,,,,,,,,,,,,
15-0,2-1,0-0,1.0,1436505.0,,,,,1,Ad,Player2,Far,0.0,Body,-92.0,-330.0,1.0,Body,-79.0,-216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,1474250.0,,,,,2,Ad,Player2,Far,,,,,,,,,,-124.0,-338.0,Down the Line,Backhand,,,,,,,,,,-7.0,352.0,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,1475360.0,,,,,3,Ad,Player2,Far,,,,,,,,,,54.0,485.0,Down the Line,Forehand,,,,,,,,,,65.0,-341.0,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,1476648.0,,,,,4,Deuce,Player2,Far,,,,,,,,,,110.0,-525.0,Crosscourt,Forehand,,,,,,,,,,-23.0,277.0,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,1477647.0,,,,,5,Deuce,Player2,Far,,,,,,,,,,-114.0,480.0,Crosscourt,Forehand,,,,,,,,,,81.0,-320.0,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,1478933.0,,,,,6,Deuce,Player2,Far,,,,,,,,,,126.0,-493.0,Crosscourt,Forehand,,,,,,,,,,-95.0,176.0,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,1480588.0,,,,,7,Deuce,Player2,Far,,,,,,,,,,-135.0,472.0,Down the Line,Backhand,,,,,,,,,,-90.0,-266.0,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,1481712.0,,,,,8,Ad,Player2,Far,,,,,,,,,,-103.0,-485.0,Down the Line,Backhand,,,,,,,,,,-151.0,240.0,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,1483736.0,,,,,9,Deuce,Player2,Far,,,,,,,,,,-191.0,514.0,Down the Line,Backhand,,,,,,,,,,-148.0,-322.0,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,1485926.0,,,,,10,Ad,Player2,Far,,,,,,,,,,-154.0,-405.0,Crosscourt,Backhand,,,,,,,,,,65.0,357.0,,,,,,,,,,,,,,,,,,,,
15-0,2-1,0-0,,1486670.0,,,,,11,Ad,Player2,Far,,,,,,,,,,115.0,496.0,Crosscourt,Forehand,,,,,,,,,,-90.0,-394.0,,,,,,,,,,,,,,,,,,,,
